output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role,word_count,duration_min,wpm,gap_from_previous_sec,agent_response_gap_from_customer_sec,overlap_with_previous_sec,agent_talkover_with_previous_customer_sec,customer_talkover_with_previous_agent_sec,is_long_agent_turn
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,1,SPEAKER_1,13.7,15.3,1.6,"Good afternoon, this is Sneha.",Agent,5,0.02666666666666667,187.5,0.0,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,2,SPEAKER_1,16.7,18.2,1.5,From the Adventure Team.,Agent,4,0.025,160.0,1.4,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,3,SPEAKER_1,19.3,22.6,3.3,Mahindra and Mahindra. I am speaking with Mr. Anurag.,Agent,9,0.055,163.64,1.1,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,4,SPEAKER_2,23.2,23.7,0.5,Yes.,Customer,1,0.008333333333333333,120.0,0.6,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,5,SPEAKER_1,26.1,26.6,0.5,Hello.,Agent,1,0.008333333333333333,120.0,2.4,2.4,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,6,SPEAKER_2,27.2,28.6,1.4,"Yes, Ma'am, please tell me.",Customer,6,0.02333333333333333,257.14,0.6,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,7,SPEAKER_1,29.3,34.5,5.2,"Yes, this is Sneha speaking from the Adventure Team of Mahindra & Mahindra. I am speaking with Anurag",Agent,17,0.08666666666666667,196.15,0.7,0.7,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,8,SPEAKER_2,34.9,35.7,0.8,"Yes, tell me.",Customer,3,0.013333333333333334,225.0,0.4,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,9,SPEAKER_1,36.2,48.2,12.0,"Thank you for confirming, sir. This is a small feedback call so that we can give our customers a better",Agent,20,0.2,100.0,0.5,0.5,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,10,SPEAKER_1,49.8,54.3,4.5,"I would like to start with a basic question. Can I know your age, sir?",Agent,15,0.075,200.0,1.6,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,11,SPEAKER_2,55.6,56.5,0.9,Thirty-one.,Customer,2,0.015000000000000001,133.33,1.3,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,12,SPEAKER_1,57.1,60.2,3.1,"Thirty-one, okay. And what is your profession, sir?",Agent,9,0.051666666666666666,174.19,0.6,0.6,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,13,SPEAKER_2,61.4,62.2,0.8,"Yes, yes, sir.",Customer,3,0.013333333333333334,225.0,1.2,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,14,SPEAKER_1,63.1,68.2,5.1,"Business, okay. And how many members are there in your family, sir?",Agent,12,0.08499999999999999,141.18,0.9,0.9,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,15,SPEAKER_2,69.2,69.7,0.5,Okay.,Customer,1,0.008333333333333333,120.0,1.0,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,16,SPEAKER_1,71.4,75.5,4.1,"Sir, which vehicle do you have?",Agent,6,0.06833333333333333,87.8,1.7,1.7,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,17,SPEAKER_2,77.1,79.1,2.0,"Meaning, the age of the temple?",Customer,6,0.03333333333333333,180.0,1.6,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,18,SPEAKER_1,80.8,82.6,1.8,"Whatever car you have, sir.",Agent,5,0.030000000000000002,166.67,1.7,1.7,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,19,SPEAKER_2,83.3,86.4,3.1,"Ma'am, there are ten cars. Please tell me which one.",Customer,11,0.051666666666666666,212.9,0.7,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,20,SPEAKER_1,87.5,89.0,1.5,"Which car do you have, sir?",Agent,6,0.025,240.0,1.1,1.1,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,21,SPEAKER_2,90.1,93.3,3.2,We have Mahindra's Thar and XUV.,Customer,7,0.05333333333333334,131.25,1.1,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,22,SPEAKER_1,95.2,96.6,1.4,Thar and XUV.,Agent,3,0.02333333333333333,128.57,1.9,1.9,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,23,SPEAKER_2,97.6,98.4,0.8,I am Indira.,Customer,3,0.013333333333333334,225.0,1.0,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,24,SPEAKER_1,99.0,99.8,0.8,Okay.,Agent,1,0.013333333333333334,75.0,0.6,0.6,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,25,SPEAKER_2,100.7,101.0,0.3,Hmm.,Customer,1,0.005,200.0,0.9,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,26,SPEAKER_1,101.0,107.1,6.1,"And sir, where did you first learn about Mahindra Adventure?",Agent,10,0.10166666666666666,98.36,0.0,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,27,SPEAKER_2,108.2,109.5,1.3,What?,Customer,1,0.021666666666666667,46.15,1.1,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,28,SPEAKER_1,108.8,109.2,0.4,Yes.,Agent,1,0.006666666666666667,150.0,0.0,0.0,0.7,0.7,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,29,SPEAKER_1,110.9,118.6,7.7,"Mahindra Adventure, right, sir? The adventure event—where did you see it first, and at which location?",Agent,17,0.12833333333333333,132.47,1.4,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,30,SPEAKER_2,117.5,117.8,0.3,Which one?,Customer,2,0.005,400.0,0.0,0.0,1.1,0.0,1.1,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,31,SPEAKER_2,118.1,118.5,0.4,On...,Customer,1,0.006666666666666667,150.0,0.0,0.0,0.5,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,32,SPEAKER_2,118.6,121.2,2.6,Is there an Instagram ad?,Customer,5,0.043333333333333335,115.38,0.0,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,33,SPEAKER_1,122.3,124.2,1.9,Instagram and location?,Agent,3,0.03166666666666666,94.74,1.1,1.1,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,34,SPEAKER_2,126.6,127.4,0.8,Khajuraho.,Customer,1,0.013333333333333334,75.0,2.4,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,35,SPEAKER_1,128.3,128.9,0.6,Khajuraho.,Agent,1,0.01,100.0,0.9,0.9,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,36,SPEAKER_1,132.6,138.9,6.3,"Okay. And sir, where did you show interest?",Agent,8,0.105,76.19,3.7,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,37,SPEAKER_2,140.5,141.7,1.2,Let's search for it.,Customer,5,0.02,250.0,1.6,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,38,SPEAKER_1,142.8,144.2,1.4,"Okay, in Khajuraho village.",Agent,4,0.02333333333333333,171.43,1.1,1.1,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,39,SPEAKER_1,145.7,150.2,4.5,"And sir, for what reason did you not subscribe to this event?",Agent,12,0.075,160.0,1.5,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,40,SPEAKER_2,152.7,154.8,2.1,It was probably during Christmas time.,Customer,6,0.035,171.43,2.5,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,41,SPEAKER_1,157.2,158.4,1.2,At what time was it?,Agent,5,0.02,250.0,2.4,2.4,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,42,SPEAKER_2,159.4,161.0,1.6,It was on the twenty-fifth.,Customer,6,0.02666666666666667,225.0,1.0,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,43,SPEAKER_1,162.5,163.2,0.7,Okay.,Agent,1,0.011666666666666665,85.71,1.5,1.5,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,44,SPEAKER_1,166.2,170.4,4.2,So what was your reason for not subscribing to this event?,Agent,11,0.07,157.14,3.0,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,45,SPEAKER_2,171.7,173.7,2.0,"It was one and a half, wasn't it? It's not missed.",Customer,13,0.03333333333333333,390.0,1.3,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,46,SPEAKER_1,175.1,176.3,1.2,Due to the date.,Agent,4,0.02,200.0,1.4,1.4,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,47,SPEAKER_2,176.9,177.5,0.6,Hmm.,Customer,1,0.01,100.0,0.6,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,48,SPEAKER_1,178.6,179.3,0.7,Okay.,Agent,1,0.011666666666666665,85.71,1.1,1.1,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,49,SPEAKER_1,180.5,187.5,7.0,"And sir, what other outdoor experiences have you had anywhere else regarding this, sir?",Agent,14,0.11666666666666667,120.0,1.2,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,50,SPEAKER_1,188.7,191.9,3.2,You were watching—which other outdoor experience?,Agent,7,0.05333333333333334,131.25,1.2,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,51,SPEAKER_2,191.9,199.8,7.9,I have two MG Gloster and Hector. I have driven an MG Adventure and a Mercedes.,Customer,16,0.13166666666666668,121.52,0.0,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:44:49,Other,A007,Sneha,Medium,registry_name_match,CALL010,52,SPEAKER_1,201.2,204.6,3.4,"Okay, so besides Mahindra, were you also looking at other adventures?",Agent,11,0.056666666666666664,194.12,1.4,1.4,0.0,0.0,0.0,False
