output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,item_id,rank,candidate_id,turn_ids,agent_turn_id,candidate_type,retrieval_query,agent_text_for_retrieval,candidate_text,context_text_for_evaluation,key_match_score,retrieval_score,combined_score,retrieval_method,retrieval_error
run_003,2026-07-02T16:36:58,Booking,A012,Pragya,Medium,transcript_name,CALL004,SOP001,1,AW0001,"1,2,3,4,5,6,7",2,agent_anchored_window,"Hi Sir/Madam, Gm/Ga/Ge I am from adventure team on Mahindra & Mahindra.","Good afternoon, ma'am. This is Pragya calling from Mahindra Adventure Activity.","[0.0 - 3.4] Customer: Hello.
[5.2 - 9.1] Agent: Good afternoon, ma'am. This is Pragya calling from Mahindra Adventure Activity.
[9.8 - 10.3] Customer: Yes.
[10.6 - 12.6] Agent: I am talking to the Adventure Activity Team, ma'am.
[13.2 - 13.7] Customer: Tell me.
[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call","[0.0 - 3.4] Customer: Hello.
[5.2 - 9.1] Agent: Good afternoon, ma'am. This is Pragya calling from Mahindra Adventure Activity.
[9.8 - 10.3] Customer: Yes.
[10.6 - 12.6] Agent: I am talking to the Adventure Activity Team, ma'am.
[13.2 - 13.7] Customer: Tell me.
[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call",0.3392,0.694,0.5698,azure_openai,
run_003,2026-07-02T16:36:58,Booking,A012,Pragya,Medium,transcript_name,CALL004,SOP001,2,AW0002,"3,4,5,6,7,8,9",4,agent_anchored_window,"Hi Sir/Madam, Gm/Ga/Ge I am from adventure team on Mahindra & Mahindra.","I am talking to the Adventure Activity Team, ma'am.","[9.8 - 10.3] Customer: Yes.
[10.6 - 12.6] Agent: I am talking to the Adventure Activity Team, ma'am.
[13.2 - 13.7] Customer: Tell me.
[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call
[31.8 - 45.9] Agent: And ma'am, this feedback will be kept confidential. We are only going to use it for analysis purposes,
[47.0 - 48.9] Customer: My age is forty-two.","[9.8 - 10.3] Customer: Yes.
[10.6 - 12.6] Agent: I am talking to the Adventure Activity Team, ma'am.
[13.2 - 13.7] Customer: Tell me.
[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call
[31.8 - 45.9] Agent: And ma'am, this feedback will be kept confidential. We are only going to use it for analysis purposes,
[47.0 - 48.9] Customer: My age is forty-two.",0.3428,0.631,0.5301,azure_openai,
run_003,2026-07-02T16:36:58,Booking,A012,Pragya,Medium,transcript_name,CALL004,SOP001,3,AW0011,"19,20,21,22,23,24,25",20,agent_anchored_window,"Hi Sir/Madam, Gm/Ga/Ge I am from adventure team on Mahindra & Mahindra.","Okay. And ma'am, when did you last participate in the Mahindra Adventure Activity?","[82.8 - 83.2] Customer: Yes.
[84.0 - 89.5] Agent: Okay. And ma'am, when did you last participate in the Mahindra Adventure Activity?
[91.1 - 93.3] Customer: Last July 4.
[93.8 - 96.2] Agent: Okay, in 2025, in July, right?
[96.6 - 97.1] Customer: Yes.
[97.7 - 102.3] Agent: Okay, ma'am, do you remember the location or the name of the event?
[103.2 - 106.6] Customer: The name of the event is that.","[82.8 - 83.2] Customer: Yes.
[84.0 - 89.5] Agent: Okay. And ma'am, when did you last participate in the Mahindra Adventure Activity?
[91.1 - 93.3] Customer: Last July 4.
[93.8 - 96.2] Agent: Okay, in 2025, in July, right?
[96.6 - 97.1] Customer: Yes.
[97.7 - 102.3] Agent: Okay, ma'am, do you remember the location or the name of the event?
[103.2 - 106.6] Customer: The name of the event is that.",0.2553,0.6499,0.5118,azure_openai,
run_003,2026-07-02T16:36:58,Booking,A012,Pragya,Medium,transcript_name,CALL004,SOP001,4,AW0024,"43,44,45,46,47,48,49",44,agent_anchored_window,"Hi Sir/Madam, Gm/Ga/Ge I am from adventure team on Mahindra & Mahindra.","Okay,  it's  good  to  hear  that  you  really  liked  the  location.  And  ma'am,  before  booking  the  Mahindra","[178.7 - 184.7] Customer: And the location where they had given the mapping was also very good. I had never seen it even while
[208.8 - 220.8] Agent: Okay,  it's  good  to  hear  that  you  really  liked  the  location.  And  ma'am,  before  booking  the  Mahindra
[222.2 - 229.4] Customer: No, we keep doing that. We don't do anything else. We keep moving the car around in the field.
[227.6 - 228.1] Agent: Okay.
[229.8 - 240.7] Agent: And ma'am, this decision to participate in this adventure event, was it totally your own decision or your
[240.6 - 249.3] Customer: No, no, it's mine. My son is eighteen years old right now, so we just keep him with us. He's about to
[249.8 - 258.0] Agent: Okay, ma'am, how many days before any adventure event should you be informed so that you can","[178.7 - 184.7] Customer: And the location where they had given the mapping was also very good. I had never seen it even while
[208.8 - 220.8] Agent: Okay,  it's  good  to  hear  that  you  really  liked  the  location.  And  ma'am,  before  booking  the  Mahindra
[222.2 - 229.4] Customer: No, we keep doing that. We don't do anything else. We keep moving the car around in the field.
[227.6 - 228.1] Agent: Okay.
[229.8 - 240.7] Agent: And ma'am, this decision to participate in this adventure event, was it totally your own decision or your
[240.6 - 249.3] Customer: No, no, it's mine. My son is eighteen years old right now, so we just keep him with us. He's about to
[249.8 - 258.0] Agent: Okay, ma'am, how many days before any adventure event should you be informed so that you can",0.1987,0.4104,0.3363,azure_openai,
run_003,2026-07-02T16:36:58,Booking,A012,Pragya,Medium,transcript_name,CALL004,SOP002,1,AW0002,"3,4,5,6,7,8,9",4,agent_anchored_window,I am from adventure team on Mahindra & Mahindra.,"I am talking to the Adventure Activity Team, ma'am.","[9.8 - 10.3] Customer: Yes.
[10.6 - 12.6] Agent: I am talking to the Adventure Activity Team, ma'am.
[13.2 - 13.7] Customer: Tell me.
[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call
[31.8 - 45.9] Agent: And ma'am, this feedback will be kept confidential. We are only going to use it for analysis purposes,
[47.0 - 48.9] Customer: My age is forty-two.","[9.8 - 10.3] Customer: Yes.
[10.6 - 12.6] Agent: I am talking to the Adventure Activity Team, ma'am.
[13.2 - 13.7] Customer: Tell me.
[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call
[31.8 - 45.9] Agent: And ma'am, this feedback will be kept confidential. We are only going to use it for analysis purposes,
[47.0 - 48.9] Customer: My age is forty-two.",0.5669,0.5841,0.5781,azure_openai,
run_003,2026-07-02T16:36:58,Booking,A012,Pragya,Medium,transcript_name,CALL004,SOP002,2,AW0001,"1,2,3,4,5,6,7",2,agent_anchored_window,I am from adventure team on Mahindra & Mahindra.,"Good afternoon, ma'am. This is Pragya calling from Mahindra Adventure Activity.","[0.0 - 3.4] Customer: Hello.
[5.2 - 9.1] Agent: Good afternoon, ma'am. This is Pragya calling from Mahindra Adventure Activity.
[9.8 - 10.3] Customer: Yes.
[10.6 - 12.6] Agent: I am talking to the Adventure Activity Team, ma'am.
[13.2 - 13.7] Customer: Tell me.
[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call","[0.0 - 3.4] Customer: Hello.
[5.2 - 9.1] Agent: Good afternoon, ma'am. This is Pragya calling from Mahindra Adventure Activity.
[9.8 - 10.3] Customer: Yes.
[10.6 - 12.6] Agent: I am talking to the Adventure Activity Team, ma'am.
[13.2 - 13.7] Customer: Tell me.
[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call",0.5195,0.6042,0.5746,azure_openai,
run_003,2026-07-02T16:36:58,Booking,A012,Pragya,Medium,transcript_name,CALL004,SOP002,3,AW0011,"19,20,21,22,23,24,25",20,agent_anchored_window,I am from adventure team on Mahindra & Mahindra.,"Okay. And ma'am, when did you last participate in the Mahindra Adventure Activity?","[82.8 - 83.2] Customer: Yes.
[84.0 - 89.5] Agent: Okay. And ma'am, when did you last participate in the Mahindra Adventure Activity?
[91.1 - 93.3] Customer: Last July 4.
[93.8 - 96.2] Agent: Okay, in 2025, in July, right?
[96.6 - 97.1] Customer: Yes.
[97.7 - 102.3] Agent: Okay, ma'am, do you remember the location or the name of the event?
[103.2 - 106.6] Customer: The name of the event is that.","[82.8 - 83.2] Customer: Yes.
[84.0 - 89.5] Agent: Okay. And ma'am, when did you last participate in the Mahindra Adventure Activity?
[91.1 - 93.3] Customer: Last July 4.
[93.8 - 96.2] Agent: Okay, in 2025, in July, right?
[96.6 - 97.1] Customer: Yes.
[97.7 - 102.3] Agent: Okay, ma'am, do you remember the location or the name of the event?
[103.2 - 106.6] Customer: The name of the event is that.",0.4021,0.6176,0.5422,azure_openai,
run_003,2026-07-02T16:36:58,Booking,A012,Pragya,Medium,transcript_name,CALL004,SOP002,4,AW0024,"43,44,45,46,47,48,49",44,agent_anchored_window,I am from adventure team on Mahindra & Mahindra.,"Okay,  it's  good  to  hear  that  you  really  liked  the  location.  And  ma'am,  before  booking  the  Mahindra","[178.7 - 184.7] Customer: And the location where they had given the mapping was also very good. I had never seen it even while
[208.8 - 220.8] Agent: Okay,  it's  good  to  hear  that  you  really  liked  the  location.  And  ma'am,  before  booking  the  Mahindra
[222.2 - 229.4] Customer: No, we keep doing that. We don't do anything else. We keep moving the car around in the field.
[227.6 - 228.1] Agent: Okay.
[229.8 - 240.7] Agent: And ma'am, this decision to participate in this adventure event, was it totally your own decision or your
[240.6 - 249.3] Customer: No, no, it's mine. My son is eighteen years old right now, so we just keep him with us. He's about to
[249.8 - 258.0] Agent: Okay, ma'am, how many days before any adventure event should you be informed so that you can","[178.7 - 184.7] Customer: And the location where they had given the mapping was also very good. I had never seen it even while
[208.8 - 220.8] Agent: Okay,  it's  good  to  hear  that  you  really  liked  the  location.  And  ma'am,  before  booking  the  Mahindra
[222.2 - 229.4] Customer: No, we keep doing that. We don't do anything else. We keep moving the car around in the field.
[227.6 - 228.1] Agent: Okay.
[229.8 - 240.7] Agent: And ma'am, this decision to participate in this adventure event, was it totally your own decision or your
[240.6 - 249.3] Customer: No, no, it's mine. My son is eighteen years old right now, so we just keep him with us. He's about to
[249.8 - 258.0] Agent: Okay, ma'am, how many days before any adventure event should you be informed so that you can",0.2893,0.3371,0.3204,azure_openai,
run_003,2026-07-02T16:36:58,Booking,A012,Pragya,Medium,transcript_name,CALL004,SOP003,1,AW0003,"5,6,7,8,9,10,11",6,agent_anchored_window,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes.,"It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the","[13.2 - 13.7] Customer: Tell me.
[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call
[31.8 - 45.9] Agent: And ma'am, this feedback will be kept confidential. We are only going to use it for analysis purposes,
[47.0 - 48.9] Customer: My age is forty-two.
[49.6 - 55.4] Agent: Okay, and ma'am, what is your profession? For example, are you a salaried person or self-employed?
[55.8 - 58.5] Customer: No, my phone rang at 8 o'clock.","[13.2 - 13.7] Customer: Tell me.
[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call
[31.8 - 45.9] Agent: And ma'am, this feedback will be kept confidential. We are only going to use it for analysis purposes,
[47.0 - 48.9] Customer: My age is forty-two.
[49.6 - 55.4] Agent: Okay, and ma'am, what is your profession? For example, are you a salaried person or self-employed?
[55.8 - 58.5] Customer: No, my phone rang at 8 o'clock.",0.3219,0.5543,0.473,azure_openai,
run_003,2026-07-02T16:36:58,Booking,A012,Pragya,Medium,transcript_name,CALL004,SOP003,2,AW0004,"6,7,8,9,10,11,12",7,agent_anchored_window,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes.,"Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call","[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call
[31.8 - 45.9] Agent: And ma'am, this feedback will be kept confidential. We are only going to use it for analysis purposes,
[47.0 - 48.9] Customer: My age is forty-two.
[49.6 - 55.4] Agent: Okay, and ma'am, what is your profession? For example, are you a salaried person or self-employed?
[55.8 - 58.5] Customer: No, my phone rang at 8 o'clock.
[59.1 - 64.5] Agent: Okay, and ma'am, how many members are there in your family?","[13.9 - 19.4] Agent: It's  a  small  feedback  call,  ma'am,  so  that  we  can  understand  our  customers'  preferences  for  the
[20.9 - 30.5] Agent: Yes, for these future events that we will have, it will help us make them even better. And ma'am, this call
[31.8 - 45.9] Agent: And ma'am, this feedback will be kept confidential. We are only going to use it for analysis purposes,
[47.0 - 48.9] Customer: My age is forty-two.
[49.6 - 55.4] Agent: Okay, and ma'am, what is your profession? For example, are you a salaried person or self-employed?
[55.8 - 58.5] Customer: No, my phone rang at 8 o'clock.
[59.1 - 64.5] Agent: Okay, and ma'am, how many members are there in your family?",0.32,0.3894,0.3651,azure_openai,
