output_version,output_generated_at,call_id,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_type,sop_call_type,sop_file,item_id,sequence_order,category,sub_category,item_text,retrieval_query,agent_action,expected_agent_utterance,expected_intent,condition_type,condition_text,condition_trigger,condition_trigger_keywords,condition_source_item_id,condition_source_item_hint,condition_outcome_if_not_met,applicability_status,applicability_reason,status,rule_status,judge_used,llm_confidence,llm_reason,key_match_score,retrieval_score,combined_score,retrieval_method,retrieval_error,evidence_turn_ids,evidence_agent_turn_id,agent_evidence,evidence,reason
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP001,1,Opening,Greeting,Greet the customer politely,"Hi Sir/Madam, Gm/Ga/Ge I am from adventure team on Mahindra & Mahindra.",greet,"Hi Sir/Madam, Gm/Ga/Ge I am _____ from adventure team on Mahindra & Mahindra.",greeting,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,1.0,"Agent greeted the customer politely with 'Good morning sir, this is Nagesh calling from Mahinda and Mahinda adventure team,' which matches the expected greeting intent and practical meaning.",0.3369,0.6609,0.5475,azure_openai,,"1,2,3,4,5,6",1,"Good morning sir, this is Nagesh calling from Mahinda and Mahinda adventure team.","[19.15 - 24.25] Agent: Good morning sir, this is Nagesh calling from Mahinda and Mahinda adventure team.
[26.47 - 28.5] Agent: Am I speaking with Mr. Cynthia Watts?
[31.38 - 43.69] Agent: Sir, we are conducting a short feedback exercise to understand customer preferences for adventure experiences. Sir, this will help us improve future events.
[44.45 - 49.12] Agent: Your response will be kept confidential and used only for analysis purpose.
[50.37 - 51.67] Agent: This is, uh, getting a little...
[52.29 - 54.66] Customer: We have already given this to them.","Agent greeted the customer politely with 'Good morning sir, this is Nagesh calling from Mahinda and Mahinda adventure team,' which matches the expected greeting intent and practical meaning."
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP002,2,Opening,Identity Confirmation,Identify yourself and your team,I am from adventure team on Mahindra & Mahindra.,confirm_identity,I am _____ from adventure team on Mahindra & Mahindra.,identity_confirmation,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,0.9,"Agent clearly identifies themselves and their team by saying 'Good morning sir, this is Nagesh calling from Mahinda and Mahinda adventure team.'",0.2976,0.6718,0.5408,azure_openai,,"15,16,17,18,19,20,21",16,When was the last time you took part in a Mahindra Adventure activity?,"[83.09 - 85.49] Customer: I own Mercedes-AMG and Saat.
[89.27 - 95.51] Agent: When was the last time you took part in a Mahindra Adventure activity?
[97.99 - 100.18] Agent: Last year okay date yeah month
[102.11 - 108.45] Customer: Yes, I'm waiting. I can't remember what it was. I'm in September 2019.
[108.45 - 114.7] Agent: September right okay sir and which event was it and what location
[115.29 - 118.59] Customer: It was Mahindra SK, 2025, Goa.
[118.98 - 120.48] Agent: Mahindra escape, right?","Agent clearly identifies themselves and their team by saying 'Good morning sir, this is Nagesh calling from Mahinda and Mahinda adventure team.'"
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP003,3,Opening,Purpose Explanation,Explain the purpose and duration of the call,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes.,explain_purpose,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes.,explain_purpose,none,,,,,,Not Applicable,Applicable,,Review Suggested,Confirmed,Yes,0.6,"Agent explained the purpose of the call as a short feedback exercise to understand customer preferences and improve future events, but did not mention the expected call duration of about 8–10 minutes.",0.7781,0.7945,0.7888,azure_openai,,"2,3,4,5,6,7,8",3,"Sir, we are conducting a short feedback exercise to understand customer preferences for adventure experiences. Sir, this will help us improve future events.","[26.47 - 28.5] Agent: Am I speaking with Mr. Cynthia Watts?
[31.38 - 43.69] Agent: Sir, we are conducting a short feedback exercise to understand customer preferences for adventure experiences. Sir, this will help us improve future events.
[44.45 - 49.12] Agent: Your response will be kept confidential and used only for analysis purpose.
[50.37 - 51.67] Agent: This is, uh, getting a little...
[52.29 - 54.66] Customer: We have already given this to them.
[53.09 - 53.85] Agent: We have a little you
[55.58 - 58.87] Agent: Yes, sir, profile questioning. May I know your age, sir?","Agent explained the purpose of the call as a short feedback exercise to understand customer preferences and improve future events, but did not mention the expected call duration of about 8–10 minutes."
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP004,4,Opening,Consent,Inform confidentiality and usage of responses,Your responses will be kept confidential and used only for analysis purposes.,get_consent,Your responses will be kept confidential and used only for analysis purposes.,inform_confidentiality,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly stated that responses will be kept confidential and used only for analysis purposes, matching the expected intent to inform confidentiality.",0.8717,0.9279,0.9082,azure_openai,,"3,4,5,6,7,8,9",4,Your response will be kept confidential and used only for analysis purpose.,"[31.38 - 43.69] Agent: Sir, we are conducting a short feedback exercise to understand customer preferences for adventure experiences. Sir, this will help us improve future events.
[44.45 - 49.12] Agent: Your response will be kept confidential and used only for analysis purpose.
[50.37 - 51.67] Agent: This is, uh, getting a little...
[52.29 - 54.66] Customer: We have already given this to them.
[53.09 - 53.85] Agent: We have a little you
[55.58 - 58.87] Agent: Yes, sir, profile questioning. May I know your age, sir?
[61.42 - 62.6] Agent: 51 okay","Agent explicitly stated that responses will be kept confidential and used only for analysis purposes, matching the expected intent to inform confidentiality."
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP005,5,Survey,Basic Information,Ask the customer's age,May I know your age?,ask_question,May I know your age?,collect_age,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly asked 'May I know your age, sir?' which matches the expected intent to collect age.",0.8857,0.6624,0.7406,azure_openai,,"7,8,9,10,11,12,13",8,"Yes, sir, profile questioning. May I know your age, sir?","[53.09 - 53.85] Agent: We have a little you
[55.58 - 58.87] Agent: Yes, sir, profile questioning. May I know your age, sir?
[61.42 - 62.6] Agent: 51 okay
[63.65 - 65.2] Agent: Or may I know your profession?
[67.85 - 69.44] Agent: businessman, right?
[70.37 - 73.1] Agent: Okay, how many people are there in your family sir?
[75.09 - 78.48] Customer: If we need to do it five times, we know how to do it.","Agent explicitly asked 'May I know your age, sir?' which matches the expected intent to collect age."
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP006,6,Survey,Basic Information,Ask the customer's profession,What is your profession?,ask_question,What is your profession?,collect_profession,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,Agent explicitly asked 'Or may I know your profession?' which matches the SOP intent to collect profession.,0.5577,0.7522,0.6841,azure_openai,,"9,10,11,12,13,14,15",10,Or may I know your profession?,"[61.42 - 62.6] Agent: 51 okay
[63.65 - 65.2] Agent: Or may I know your profession?
[67.85 - 69.44] Agent: businessman, right?
[70.37 - 73.1] Agent: Okay, how many people are there in your family sir?
[75.09 - 78.48] Customer: If we need to do it five times, we know how to do it.
[78.63 - 81.4] Agent: Ok sir, now sir which vehicles do you own?
[83.09 - 85.49] Customer: I own Mercedes-AMG and Saat.",Agent explicitly asked 'Or may I know your profession?' which matches the SOP intent to collect profession.
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP007,7,Survey,Basic Information,Ask how many people are in the customer's family,How many people are there in your family?,ask_question,How many people are there in your family?,collect_family_size,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly asked 'Okay, how many people are there in your family sir?' which matches the expected intent to collect family size.",0.9747,0.7979,0.8598,azure_openai,,"11,12,13,14,15,16,17",12,"Okay, how many people are there in your family sir?","[67.85 - 69.44] Agent: businessman, right?
[70.37 - 73.1] Agent: Okay, how many people are there in your family sir?
[75.09 - 78.48] Customer: If we need to do it five times, we know how to do it.
[78.63 - 81.4] Agent: Ok sir, now sir which vehicles do you own?
[83.09 - 85.49] Customer: I own Mercedes-AMG and Saat.
[89.27 - 95.51] Agent: When was the last time you took part in a Mahindra Adventure activity?
[97.99 - 100.18] Agent: Last year okay date yeah month","Agent explicitly asked 'Okay, how many people are there in your family sir?' which matches the expected intent to collect family size."
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP008,8,Survey,Basic Information,Ask which vehicle or vehicles the customer owns,Which vehicle or vehicles do you own?,ask_question,Which vehicle or vehicles do you own?,collect_vehicle_ownership,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,Agent explicitly asked 'which vehicles do you own?' matching the expected intent to collect vehicle ownership.,0.7002,0.738,0.7248,azure_openai,,"13,14,15,16,17,18,19",14,"Ok sir, now sir which vehicles do you own?","[75.09 - 78.48] Customer: If we need to do it five times, we know how to do it.
[78.63 - 81.4] Agent: Ok sir, now sir which vehicles do you own?
[83.09 - 85.49] Customer: I own Mercedes-AMG and Saat.
[89.27 - 95.51] Agent: When was the last time you took part in a Mahindra Adventure activity?
[97.99 - 100.18] Agent: Last year okay date yeah month
[102.11 - 108.45] Customer: Yes, I'm waiting. I can't remember what it was. I'm in September 2019.
[108.45 - 114.7] Agent: September right okay sir and which event was it and what location",Agent explicitly asked 'which vehicles do you own?' matching the expected intent to collect vehicle ownership.
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP009,9,Survey,Awareness and Interest,Ask when the customer last took part in an Adventure activity and which event,When was the last time you took part in a Mahindra Adventure activity? And which event was it?,ask_question,When was the last time you took part in a Mahindra Adventure activity? And which event was it?,collect_last_participation,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,Agent explicitly asked when the customer last took part in a Mahindra Adventure activity and followed up by asking which event it was.,0.7878,0.9694,0.9058,azure_openai,,"15,16,17,18,19,20,21",16,When was the last time you took part in a Mahindra Adventure activity?,"[83.09 - 85.49] Customer: I own Mercedes-AMG and Saat.
[89.27 - 95.51] Agent: When was the last time you took part in a Mahindra Adventure activity?
[97.99 - 100.18] Agent: Last year okay date yeah month
[102.11 - 108.45] Customer: Yes, I'm waiting. I can't remember what it was. I'm in September 2019.
[108.45 - 114.7] Agent: September right okay sir and which event was it and what location
[115.29 - 118.59] Customer: It was Mahindra SK, 2025, Goa.
[118.98 - 120.48] Agent: Mahindra escape, right?",Agent explicitly asked when the customer last took part in a Mahindra Adventure activity and followed up by asking which event it was.
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP010,10,Survey,Awareness and Interest,Ask how the customer first heard about the event,How did you first hear about this event?,ask_question,How did you first hear about this event?,collect_source_of_awareness,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly asked 'Sir, how did you first hear about this event?' which matches the SOP checklist item.",0.9878,0.8703,0.9114,azure_openai,,"21,22,23,24,25,26,27",22,"Sir, how did you first hear about this event?","[118.98 - 120.48] Agent: Mahindra escape, right?
[121.31 - 125.01] Agent: Sir, how did you first hear about this event?
[126.27 - 129.19] Customer: There is an ad on Facebook
[134.49 - 136.94] Agent: Sorry, sir. What is meant to...
[136.23 - 138.66] Customer: Advertisement. Advertisement and media.
[139.59 - 140.75] Agent: Okay, okay company, right
[143.87 - 149.97] Agent: Sir, what made you feel interested Enoch to subscribe book this adventure event?","Agent explicitly asked 'Sir, how did you first hear about this event?' which matches the SOP checklist item."
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP011,11,Survey,Awareness and Interest,Ask what made the customer interested enough to subscribe or book the event,What made you feel interested enough to subscribe or book this Adventure event?,ask_question,What made you feel interested enough to subscribe or book this Adventure event?,collect_interest_reasons,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly asked what made the customer feel interested enough to subscribe or book the adventure event, matching the expected intent and practical meaning.",0.8686,0.7937,0.8199,azure_openai,,"26,27,28,29,30,31,32",27,"Sir, what made you feel interested Enoch to subscribe book this adventure event?","[139.59 - 140.75] Agent: Okay, okay company, right
[143.87 - 149.97] Agent: Sir, what made you feel interested Enoch to subscribe book this adventure event?
[150.74 - 151.57] Customer: Just for three minutes.
[154.3 - 157.63] Customer: Really, just to ask, I was just curious to do this.
[158.37 - 159.65] Agent: Ok, ok.
[159.67 - 166.13] Agent: Before booking Mahindra Adventure, did you check out any outdoor experiences?
[168.17 - 173.29] Agent: Sir, while you were exploring and deciding,","Agent explicitly asked what made the customer feel interested enough to subscribe or book the adventure event, matching the expected intent and practical meaning."
run_002,2026-06-22T13:54:56,CALL001,A001,Nagesh,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP012,12,Survey,Awareness and Interest,Ask if the customer checked out other outdoor experiences before booking,"Before booking Mahindra Adventure, did you check out any other outdoor experiences?",ask_question,"Before booking Mahindra Adventure, did you check out any other outdoor experiences?",check_other_experiences,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly asked, 'Before booking Mahindra Adventure, did you check out any outdoor experiences?' which matches the SOP checklist item intent and action.",0.9279,0.9857,0.9655,azure_openai,,"30,31,32,33,34,35,36",31,"Before booking Mahindra Adventure, did you check out any outdoor experiences?","[158.37 - 159.65] Agent: Ok, ok.
[159.67 - 166.13] Agent: Before booking Mahindra Adventure, did you check out any outdoor experiences?
[168.17 - 173.29] Agent: Sir, while you were exploring and deciding,
[173.71 - 179.28] Agent: Who influenced your decision the most? Was it you, your spouse, kids, friends or someone else?
[180.63 - 182.1] Customer: Yes, my dear, very much so.
[182.45 - 183.45] Agent: self, right?
[184.49 - 189.72] Agent: Okay, sir according to you. How early should we inform you before an adventure event?","Agent explicitly asked, 'Before booking Mahindra Adventure, did you check out any outdoor experiences?' which matches the SOP checklist item intent and action."
