output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role,sentiment_label,sentiment_score,positive_component,neutral_component,negative_component,experience_classifier_used,customer_experience_label,is_customer_experience_negative,customer_experience_confidence,customer_experience_reason,customer_experience_issue_theme,customer_experience_issue_pointer
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,1,SPEAKER_00,13.72,15.22,1.5,"Good afternoon, Ms. Neha.",Agent,Positive,0.4404,0.492,0.508,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,2,SPEAKER_01,15.3,16.37,1.07,Thank you.,Customer,Positive,0.3612,0.714,0.286,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,3,SPEAKER_00,16.37,18.17,1.8,from Adventure Team.,Agent,Positive,0.3182,0.535,0.465,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,4,SPEAKER_00,19.25,22.42,3.17,"Mahendra and Mahendra, I'm speaking with Mr. Anurag.",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,5,SPEAKER_01,27.25,28.48,1.23,"Yes, tell me.",Customer,Positive,0.4019,0.574,0.426,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,6,SPEAKER_00,29.41,34.41,5.0,"Yes, I spoke to Sneha from the Adventure team, Mahindra and Mahindra, I am talking to Anurag ji.",Agent,Positive,0.6124,0.238,0.762,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,7,SPEAKER_00,35.45,46.77,11.32,"Thank you for confirming. Sir, this is a small feedback call so that we can give our customers a preference adventure exercise experience so that they can improve further.",Agent,Positive,0.7717,0.228,0.772,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,8,SPEAKER_00,49.85,54.17,4.32,"I would like to start with a basic question, so can I know your age, sir?",Agent,Positive,0.3612,0.143,0.857,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,9,SPEAKER_01,55.62,56.39,0.77,21.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,10,SPEAKER_00,57.14,60.04,2.9,"51, okay. And your profession, sir?",Agent,Positive,0.2263,0.275,0.725,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,11,SPEAKER_01,61.42,62.2,0.78,"Yes, sir.",Customer,Positive,0.4019,0.73,0.27,0.0,No,,False,,,,
run_001,2026-06-17T17:25:22,Other,A010,Mahendra,Medium,transcript_name,CALL010,12,SPEAKER_00,63.11,64.22,1.11,"Business, okay.",Agent,Positive,0.2263,0.655,0.345,0.0,No,,False,,,,
