output_version,output_generated_at,call_id,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_type,sop_call_type,sop_file,item_id,sequence_order,category,sub_category,item_text,retrieval_query,agent_action,expected_agent_utterance,expected_intent,condition_type,condition_text,condition_trigger,condition_trigger_keywords,condition_source_item_id,condition_source_item_hint,condition_outcome_if_not_met,applicability_status,applicability_reason,status,rule_status,judge_used,llm_confidence,llm_reason,key_match_score,retrieval_score,combined_score,retrieval_method,retrieval_error,evidence_turn_ids,evidence_agent_turn_id,agent_evidence,evidence,reason
run_003,2026-07-02T16:33:39,CALL002,A002,Sakshi,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP001,1,Opening,Greeting,Greet the customer politely,"Hi Sir/Madam, Gm/Ga/Ge I am from adventure team on Mahindra & Mahindra.",greet,"Hi Sir/Madam, Gm/Ga/Ge I am _____ from adventure team on Mahindra & Mahindra.",greeting,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,1.0,Agent greeted the customer politely with 'Good evening. This is Sakshi calling you from Mahindra's Adventure team.' which matches the expected greeting intent.,0.445,0.6372,0.5699,azure_openai,,"1,2,3,4,5,6,7",2,Good evening. This is Sakshi calling you from Mahindra's Adventure team. Am I speaking with Mr. Drishti,"[5.1 - 5.7] Customer: Hello.
[7.0 - 13.6] Agent: Good evening. This is Sakshi calling you from Mahindra's Adventure team. Am I speaking with Mr. Drishti
[13.9 - 15.2] Customer: Yeah, Drishti, yes.
[15.7 - 32.8] Agent: Yes,  we  are  conducting  a  short  feedback  exercise  to  understand  customer  preferences  for  adventure
[21.7 - 22.0] Customer: Right.
[30.8 - 31.0] Customer: Okay.
[33.4 - 34.9] Customer: Yeah, yeah, please tell me. Okay.",Agent greeted the customer politely with 'Good evening. This is Sakshi calling you from Mahindra's Adventure team.' which matches the expected greeting intent.
run_003,2026-07-02T16:33:39,CALL002,A002,Sakshi,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP002,2,Opening,Identity Confirmation,Identify yourself and your team,I am from adventure team on Mahindra & Mahindra.,confirm_identity,I am _____ from adventure team on Mahindra & Mahindra.,identity_confirmation,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent clearly identifies herself and her team by saying, 'This is Sakshi calling you from Mahindra's Adventure team.'",0.7498,0.5848,0.6425,azure_openai,,"1,2,3,4,5,6,7",2,Good evening. This is Sakshi calling you from Mahindra's Adventure team. Am I speaking with Mr. Drishti,"[5.1 - 5.7] Customer: Hello.
[7.0 - 13.6] Agent: Good evening. This is Sakshi calling you from Mahindra's Adventure team. Am I speaking with Mr. Drishti
[13.9 - 15.2] Customer: Yeah, Drishti, yes.
[15.7 - 32.8] Agent: Yes,  we  are  conducting  a  short  feedback  exercise  to  understand  customer  preferences  for  adventure
[21.7 - 22.0] Customer: Right.
[30.8 - 31.0] Customer: Okay.
[33.4 - 34.9] Customer: Yeah, yeah, please tell me. Okay.","Agent clearly identifies herself and her team by saying, 'This is Sakshi calling you from Mahindra's Adventure team.'"
run_003,2026-07-02T16:33:39,CALL002,A002,Sakshi,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP003,3,Opening,Purpose Explanation,Explain the purpose and duration of the call,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes.,explain_purpose,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes.,explain_purpose,none,,,,,,Not Applicable,Applicable,,Review Suggested,Confirmed,Yes,0.5,"Agent states they are conducting a short feedback exercise to understand customer preferences for adventure, which partially explains the purpose, but does not mention the call duration or explicitly explain how this will help improve future events.",0.5137,0.748,0.666,azure_openai,,"3,4,5,6,7,8,9",4,"Yes,  we  are  conducting  a  short  feedback  exercise  to  understand  customer  preferences  for  adventure","[13.9 - 15.2] Customer: Yeah, Drishti, yes.
[15.7 - 32.8] Agent: Yes,  we  are  conducting  a  short  feedback  exercise  to  understand  customer  preferences  for  adventure
[21.7 - 22.0] Customer: Right.
[30.8 - 31.0] Customer: Okay.
[33.4 - 34.9] Customer: Yeah, yeah, please tell me. Okay.
[34.5 - 40.5] Agent: Okay,  thank  you  so  much,  ma'am,  for  your  valuable  time.  We  would  like  to  start  with  your  basic
[41.4 - 42.0] Customer: Twenty-six.","Agent states they are conducting a short feedback exercise to understand customer preferences for adventure, which partially explains the purpose, but does not mention the call duration or explicitly explain how this will help improve future events."
run_003,2026-07-02T16:33:39,CALL002,A002,Sakshi,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP004,4,Opening,Consent,Inform confidentiality and usage of responses,Your responses will be kept confidential and used only for analysis purposes.,get_consent,Your responses will be kept confidential and used only for analysis purposes.,inform_confidentiality,none,,,,,,Not Applicable,Applicable,,Missed / Not Evidenced,Missed / Not Evidenced,Yes,1.0,Agent did not inform the customer that responses will be kept confidential and used only for analysis purposes; no equivalent statement found in agent text.,0.1672,0.2719,0.2353,azure_openai,,"3,4,5,6,7,8,9",4,"Yes,  we  are  conducting  a  short  feedback  exercise  to  understand  customer  preferences  for  adventure","[13.9 - 15.2] Customer: Yeah, Drishti, yes.
[15.7 - 32.8] Agent: Yes,  we  are  conducting  a  short  feedback  exercise  to  understand  customer  preferences  for  adventure
[21.7 - 22.0] Customer: Right.
[30.8 - 31.0] Customer: Okay.
[33.4 - 34.9] Customer: Yeah, yeah, please tell me. Okay.
[34.5 - 40.5] Agent: Okay,  thank  you  so  much,  ma'am,  for  your  valuable  time.  We  would  like  to  start  with  your  basic
[41.4 - 42.0] Customer: Twenty-six.",Agent did not inform the customer that responses will be kept confidential and used only for analysis purposes; no equivalent statement found in agent text.
run_003,2026-07-02T16:33:39,CALL002,A002,Sakshi,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP005,5,Survey,Basic Information,Ask the customer's age,May I know your age?,ask_question,May I know your age?,collect_age,none,,,,,,Not Applicable,Applicable,,Missed / Not Evidenced,Review Suggested,Yes,1.0,"Agent asked about the customer's profession, not their age.",0.6882,0.4402,0.527,azure_openai,,"9,10,11,12,13,14,15",10,"Okay,  and  ma'am,  if  you  don't  mind,  may  I  know  your  profession?  Are  you  a  businesswoman,","[41.4 - 42.0] Customer: Twenty-six.
[42.6 - 49.0] Agent: Okay,  and  ma'am,  if  you  don't  mind,  may  I  know  your  profession?  Are  you  a  businesswoman,
[49.1 - 50.2] Customer: Business.
[50.6 - 54.3] Agent: Business, okay. And how many people are there in your immediate family?
[55.3 - 56.5] Customer: Five.
[57.1 - 59.5] Agent: Okay, and which vehicle do you own?
[60.6 - 61.3] Customer: Thar.","Agent asked about the customer's profession, not their age."
run_003,2026-07-02T16:33:39,CALL002,A002,Sakshi,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP006,6,Survey,Basic Information,Ask the customer's profession,What is your profession?,ask_question,What is your profession?,collect_profession,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,1.0,"Agent explicitly asked the customer's profession by saying, 'may I know your profession? Are you a businesswoman,' which matches the expected intent to collect profession.",0.4693,0.5153,0.4992,azure_openai,,"9,10,11,12,13,14,15",10,"Okay,  and  ma'am,  if  you  don't  mind,  may  I  know  your  profession?  Are  you  a  businesswoman,","[41.4 - 42.0] Customer: Twenty-six.
[42.6 - 49.0] Agent: Okay,  and  ma'am,  if  you  don't  mind,  may  I  know  your  profession?  Are  you  a  businesswoman,
[49.1 - 50.2] Customer: Business.
[50.6 - 54.3] Agent: Business, okay. And how many people are there in your immediate family?
[55.3 - 56.5] Customer: Five.
[57.1 - 59.5] Agent: Okay, and which vehicle do you own?
[60.6 - 61.3] Customer: Thar.","Agent explicitly asked the customer's profession by saying, 'may I know your profession? Are you a businesswoman,' which matches the expected intent to collect profession."
run_003,2026-07-02T16:33:39,CALL002,A002,Sakshi,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP007,7,Survey,Basic Information,Ask how many people are in the customer's family,How many people are there in your family?,ask_question,How many people are there in your family?,collect_family_size,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly asked 'And how many people are there in your immediate family?', which matches the practical intent of collecting family size.",0.9352,0.6673,0.7611,azure_openai,,"11,12,13,14,15,16,17",12,"Business, okay. And how many people are there in your immediate family?","[49.1 - 50.2] Customer: Business.
[50.6 - 54.3] Agent: Business, okay. And how many people are there in your immediate family?
[55.3 - 56.5] Customer: Five.
[57.1 - 59.5] Agent: Okay, and which vehicle do you own?
[60.6 - 61.3] Customer: Thar.
[61.8 - 63.6] Agent: Mahindra's Thar vehicle, right?
[63.6 - 64.1] Customer: Yeah.","Agent explicitly asked 'And how many people are there in your immediate family?', which matches the practical intent of collecting family size."
run_003,2026-07-02T16:33:39,CALL002,A002,Sakshi,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP008,8,Survey,Basic Information,Ask which vehicle or vehicles the customer owns,Which vehicle or vehicles do you own?,ask_question,Which vehicle or vehicles do you own?,collect_vehicle_ownership,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly asked 'Okay, and which vehicle do you own?' which matches the SOP intent to collect vehicle ownership.",0.7096,0.7993,0.7679,azure_openai,,"13,14,15,16,17,18,19",14,"Okay, and which vehicle do you own?","[55.3 - 56.5] Customer: Five.
[57.1 - 59.5] Agent: Okay, and which vehicle do you own?
[60.6 - 61.3] Customer: Thar.
[61.8 - 63.6] Agent: Mahindra's Thar vehicle, right?
[63.6 - 64.1] Customer: Yeah.
[64.5 - 68.8] Agent: Okay, and when was the last time you took part in Mahindra's adventure activity?
[69.3 - 73.0] Customer: I think last, last...","Agent explicitly asked 'Okay, and which vehicle do you own?' which matches the SOP intent to collect vehicle ownership."
run_003,2026-07-02T16:33:39,CALL002,A002,Sakshi,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP009,9,Survey,Awareness and Interest,Ask when the customer last took part in an Adventure activity and which event,When was the last time you took part in a Mahindra Adventure activity? And which event was it?,ask_question,When was the last time you took part in a Mahindra Adventure activity? And which event was it?,collect_last_participation,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,Agent explicitly asked when the customer last took part in Mahindra's adventure activity and which event it was.,0.7706,0.9194,0.8673,azure_openai,,"17,18,19,20,21,22,23",18,"Okay, and when was the last time you took part in Mahindra's adventure activity?","[63.6 - 64.1] Customer: Yeah.
[64.5 - 68.8] Agent: Okay, and when was the last time you took part in Mahindra's adventure activity?
[69.3 - 73.0] Customer: I think last, last...
[74.2 - 81.2] Customer: Whatever happened in, um, I don't remember the place, but I've been to Igatpuri and the following one.
[82.3 - 84.4] Agent: Okay, Igatpuri. You went to Igatpuri?
[84.8 - 85.2] Customer: Yes.
[85.5 - 87.8] Agent: Okay, and which event was it?",Agent explicitly asked when the customer last took part in Mahindra's adventure activity and which event it was.
run_003,2026-07-02T16:33:39,CALL002,A002,Sakshi,Medium,registry_name_match,Booker Adventure Feedback,Booking,Mahindra Adventure booker questionnaire.docx,SOP010,10,Survey,Awareness and Interest,Ask how the customer first heard about the event,How did you first hear about this event?,ask_question,How did you first hear about this event?,collect_source_of_awareness,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,Agent explicitly asked 'And how did you first hear about this event?' which matches the SOP intent to collect source of awareness.,0.945,0.7699,0.8312,azure_openai,,"24,25,26,27,28,29,30",25,"Okay, it's alright. And how did you first hear about this event?","[88.6 - 91.4] Customer: I don't remember because it's almost been 6 to 8 months.
[92.1 - 95.8] Agent: Okay, it's alright. And how did you first hear about this event?
[96.5 - 101.4] Customer: My elder brother found it. He is the one who is always on the lookout for such events. That's why.
[101.2 - 107.5] Agent: Okay, okay. And what made you feel interested enough to subscribe or book this adventure event?
[107.5 - 122.5] Customer: Of course, we saw so many videos and all of that. The feedback was also really nice. So, we thought
[114.2 - 114.7] Agent: Okay.
[120.5 - 121.1] Agent: Okay.",Agent explicitly asked 'And how did you first hear about this event?' which matches the SOP intent to collect source of awareness.
