output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role,word_count,duration_min,wpm,gap_from_previous_sec,agent_response_gap_from_customer_sec,overlap_with_previous_sec,agent_talkover_with_previous_customer_sec,customer_talkover_with_previous_agent_sec,is_long_agent_turn
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,1,SPEAKER_0,0.6,1.5,0.9,"Yes, yes.",Unknown,2,0.015000000000000001,133.33,0.0,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,2,SPEAKER_2,4.6,7.3,2.7,"Hey, Rakhi, Rakhi, Rakhi, Rakhi, Rakhi.",Agent,6,0.045000000000000005,133.33,3.1,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,3,SPEAKER_1,8.4,8.7,0.3,Hello.,Customer,1,0.005,200.0,1.1,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,4,SPEAKER_2,11.0,14.8,3.8,"Good morning, Sneha speaking from the Mahindra and Mahindra Adventure team.",Agent,11,0.06333333333333332,173.68,2.3,2.3,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,5,SPEAKER_1,15.7,16.6,0.9,"Yes, I will get it. Please tell me.",Customer,8,0.015000000000000001,533.33,0.9,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,6,SPEAKER_2,18.1,20.2,2.1,Am I speaking to Pati Sharma ji?,Agent,7,0.035,200.0,1.5,1.5,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,7,SPEAKER_1,20.9,21.7,0.8,"Yes, tell me.",Customer,3,0.013333333333333334,225.0,0.7,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,8,SPEAKER_2,22.4,36.2,13.8,"Thank you for confirming. So, sir, this call is a small feedback call for you so that we can understand our",Agent,21,0.23,91.3,0.7,0.7,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,9,SPEAKER_1,35.9,36.4,0.5,"Okay, ma'am.",Customer,3,0.008333333333333333,360.0,0.0,0.0,0.3,0.0,0.3,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,10,SPEAKER_2,36.4,37.1,0.7,So...,Agent,1,0.011666666666666665,85.71,0.0,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,11,SPEAKER_2,38.7,42.3,3.6,"Sir, I would like to get your basic details, such as your age.",Agent,13,0.060000000000000005,216.67,1.6,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,12,SPEAKER_1,43.1,43.8,0.7,Forty.,Customer,1,0.011666666666666665,85.71,0.8,0.0,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,13,SPEAKER_2,44.6,47.1,2.5,"Forty. And sir, your profession?",Agent,5,0.041666666666666664,120.0,0.8,0.8,0.0,0.0,0.0,False
run_003,2026-07-02T16:41:02,Other,A007,Sneha,High,transcript_name,CALL007,14,SPEAKER_1,48.4,51.1,2.7,"Yes, I am in the telecom industry, ma'am.",Customer,9,0.045000000000000005,200.0,1.3,0.0,0.0,0.0,0.0,False
