output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,item_id,rank,candidate_id,turn_ids,agent_turn_id,candidate_type,retrieval_query,agent_text_for_retrieval,candidate_text,context_text_for_evaluation,key_match_score,retrieval_score,combined_score,retrieval_method,retrieval_error
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,SOP001,1,AW0002,"2,3,4,5,6,7,8",3,agent_anchored_window,"Hi Sir/Madam, Gm/Ga/Ge I am from adventure team on Mahindra & Mahindra.","I  am  Shashikant,  calling  from  the  Mahindra  and  Mahindra  Adventure  team.  Am  I  speaking  with  Miss","[10.2 - 10.6] Customer: Speak.
[11.0 - 17.7] Agent: I  am  Shashikant,  calling  from  the  Mahindra  and  Mahindra  Adventure  team.  Am  I  speaking  with  Miss
[18.3 - 18.6] Unknown: Yes.
[19.7 - 30.8] Agent: Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’
[30.9 - 40.3] Agent: It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis
[41.5 - 42.3] Customer: What is it?
[42.8 - 45.7] Agent: Yes, Miss Priyanka, can you confirm your age group?","[10.2 - 10.6] Customer: Speak.
[11.0 - 17.7] Agent: I  am  Shashikant,  calling  from  the  Mahindra  and  Mahindra  Adventure  team.  Am  I  speaking  with  Miss
[18.3 - 18.6] Unknown: Yes.
[19.7 - 30.8] Agent: Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’
[30.9 - 40.3] Agent: It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis
[41.5 - 42.3] Customer: What is it?
[42.8 - 45.7] Agent: Yes, Miss Priyanka, can you confirm your age group?",0.4368,0.652,0.5767,azure_openai,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,SOP001,2,AW0010,"15,16,17,18,19,20,21",16,agent_anchored_window,"Hi Sir/Madam, Gm/Ga/Ge I am from adventure team on Mahindra & Mahindra.","Mahindra Thar, right? When was the last time you participated in a Mahindra adventure activity?","[68.3 - 69.2] Customer: Mahindra Thar.
[70.2 - 77.5] Agent: Mahindra Thar, right? When was the last time you participated in a Mahindra adventure activity?
[78.9 - 83.8] Customer: I think, yes, yes, this monsoon.
[84.7 - 85.9] Agent: Okay, which month was it?
[85.0 - 86.0] Customer: Which month?
[87.4 - 89.0] Customer: Red Square was also in Pune at that time.
[90.2 - 92.8] Agent: You mean...","[68.3 - 69.2] Customer: Mahindra Thar.
[70.2 - 77.5] Agent: Mahindra Thar, right? When was the last time you participated in a Mahindra adventure activity?
[78.9 - 83.8] Customer: I think, yes, yes, this monsoon.
[84.7 - 85.9] Agent: Okay, which month was it?
[85.0 - 86.0] Customer: Which month?
[87.4 - 89.0] Customer: Red Square was also in Pune at that time.
[90.2 - 92.8] Agent: You mean...",0.194,0.6051,0.4612,azure_openai,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,SOP001,3,AW0055,"80,81,82,83,84,85,86",81,agent_anchored_window,"Hi Sir/Madam, Gm/Ga/Ge I am from adventure team on Mahindra & Mahindra.","Regarding the booking you made for Mahindra's Adventure, did you check any outdoor experiences","[272.8 - 272.9] Agent: Okay.
[274.1 - 282.9] Agent: Regarding the booking you made for Mahindra's Adventure, did you check any outdoor experiences
[283.1 - 284.0] Customer: No, no, no.
[284.7 - 287.9] Agent: So, you didn't check any outdoor experiences, right?
[288.3 - 288.8] Customer: No.
[289.2 - 301.7] Agent: Okay.  The  experience  you  had,  right?  The  plan  you  made  for  the  adventure—who  influenced  that
[304.1 - 305.4] Customer: For that decision, influence...","[272.8 - 272.9] Agent: Okay.
[274.1 - 282.9] Agent: Regarding the booking you made for Mahindra's Adventure, did you check any outdoor experiences
[283.1 - 284.0] Customer: No, no, no.
[284.7 - 287.9] Agent: So, you didn't check any outdoor experiences, right?
[288.3 - 288.8] Customer: No.
[289.2 - 301.7] Agent: Okay.  The  experience  you  had,  right?  The  plan  you  made  for  the  adventure—who  influenced  that
[304.1 - 305.4] Customer: For that decision, influence...",0.1966,0.5156,0.4039,azure_openai,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,SOP001,4,AW0001,"1,2,3,4,5,6",1,agent_anchored_window,"Hi Sir/Madam, Gm/Ga/Ge I am from adventure team on Mahindra & Mahindra.","Hi, Madam. Good afternoon.","[8.0 - 9.7] Agent: Hi, Madam. Good afternoon.
[10.2 - 10.6] Customer: Speak.
[11.0 - 17.7] Agent: I  am  Shashikant,  calling  from  the  Mahindra  and  Mahindra  Adventure  team.  Am  I  speaking  with  Miss
[18.3 - 18.6] Unknown: Yes.
[19.7 - 30.8] Agent: Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’
[30.9 - 40.3] Agent: It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis","[8.0 - 9.7] Agent: Hi, Madam. Good afternoon.
[10.2 - 10.6] Customer: Speak.
[11.0 - 17.7] Agent: I  am  Shashikant,  calling  from  the  Mahindra  and  Mahindra  Adventure  team.  Am  I  speaking  with  Miss
[18.3 - 18.6] Unknown: Yes.
[19.7 - 30.8] Agent: Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’
[30.9 - 40.3] Agent: It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis",0.2098,0.3845,0.3234,azure_openai,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,SOP002,1,AW0002,"2,3,4,5,6,7,8",3,agent_anchored_window,I am from adventure team on Mahindra & Mahindra.,"I  am  Shashikant,  calling  from  the  Mahindra  and  Mahindra  Adventure  team.  Am  I  speaking  with  Miss","[10.2 - 10.6] Customer: Speak.
[11.0 - 17.7] Agent: I  am  Shashikant,  calling  from  the  Mahindra  and  Mahindra  Adventure  team.  Am  I  speaking  with  Miss
[18.3 - 18.6] Unknown: Yes.
[19.7 - 30.8] Agent: Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’
[30.9 - 40.3] Agent: It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis
[41.5 - 42.3] Customer: What is it?
[42.8 - 45.7] Agent: Yes, Miss Priyanka, can you confirm your age group?","[10.2 - 10.6] Customer: Speak.
[11.0 - 17.7] Agent: I  am  Shashikant,  calling  from  the  Mahindra  and  Mahindra  Adventure  team.  Am  I  speaking  with  Miss
[18.3 - 18.6] Unknown: Yes.
[19.7 - 30.8] Agent: Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’
[30.9 - 40.3] Agent: It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis
[41.5 - 42.3] Customer: What is it?
[42.8 - 45.7] Agent: Yes, Miss Priyanka, can you confirm your age group?",0.7479,0.6368,0.6757,azure_openai,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,SOP002,2,AW0010,"15,16,17,18,19,20,21",16,agent_anchored_window,I am from adventure team on Mahindra & Mahindra.,"Mahindra Thar, right? When was the last time you participated in a Mahindra adventure activity?","[68.3 - 69.2] Customer: Mahindra Thar.
[70.2 - 77.5] Agent: Mahindra Thar, right? When was the last time you participated in a Mahindra adventure activity?
[78.9 - 83.8] Customer: I think, yes, yes, this monsoon.
[84.7 - 85.9] Agent: Okay, which month was it?
[85.0 - 86.0] Customer: Which month?
[87.4 - 89.0] Customer: Red Square was also in Pune at that time.
[90.2 - 92.8] Agent: You mean...","[68.3 - 69.2] Customer: Mahindra Thar.
[70.2 - 77.5] Agent: Mahindra Thar, right? When was the last time you participated in a Mahindra adventure activity?
[78.9 - 83.8] Customer: I think, yes, yes, this monsoon.
[84.7 - 85.9] Agent: Okay, which month was it?
[85.0 - 86.0] Customer: Which month?
[87.4 - 89.0] Customer: Red Square was also in Pune at that time.
[90.2 - 92.8] Agent: You mean...",0.2836,0.6459,0.5191,azure_openai,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,SOP002,3,AW0055,"80,81,82,83,84,85,86",81,agent_anchored_window,I am from adventure team on Mahindra & Mahindra.,"Regarding the booking you made for Mahindra's Adventure, did you check any outdoor experiences","[272.8 - 272.9] Agent: Okay.
[274.1 - 282.9] Agent: Regarding the booking you made for Mahindra's Adventure, did you check any outdoor experiences
[283.1 - 284.0] Customer: No, no, no.
[284.7 - 287.9] Agent: So, you didn't check any outdoor experiences, right?
[288.3 - 288.8] Customer: No.
[289.2 - 301.7] Agent: Okay.  The  experience  you  had,  right?  The  plan  you  made  for  the  adventure—who  influenced  that
[304.1 - 305.4] Customer: For that decision, influence...","[272.8 - 272.9] Agent: Okay.
[274.1 - 282.9] Agent: Regarding the booking you made for Mahindra's Adventure, did you check any outdoor experiences
[283.1 - 284.0] Customer: No, no, no.
[284.7 - 287.9] Agent: So, you didn't check any outdoor experiences, right?
[288.3 - 288.8] Customer: No.
[289.2 - 301.7] Agent: Okay.  The  experience  you  had,  right?  The  plan  you  made  for  the  adventure—who  influenced  that
[304.1 - 305.4] Customer: For that decision, influence...",0.2976,0.5466,0.4594,azure_openai,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,SOP002,4,AW0089,"131,132,133,134,135,136,138",132,agent_anchored_window,I am from adventure team on Mahindra & Mahindra.,"Yes, definitely. My last question is, what can we do to encourage you to subscribe to future adventure","[444.2 - 444.8] Agent: Yes, definitely.
[446.9 - 460.6] Agent: Yes, definitely. My last question is, what can we do to encourage you to subscribe to future adventure
[461.8 - 463.7] Agent: What do you feel?
[462.6 - 467.7] Customer: You should increase the number of tracks or obstacle training a bit.
[468.1 - 468.7] Agent: Okay.
[468.6 - 498.6] Customer: It would feel good. The adventurous part is important. I saw you are also organizing events in Ladakh,
[471.1 - 472.2] Agent: Okay, okay.","[444.2 - 444.8] Agent: Yes, definitely.
[446.9 - 460.6] Agent: Yes, definitely. My last question is, what can we do to encourage you to subscribe to future adventure
[461.8 - 463.7] Agent: What do you feel?
[462.6 - 467.7] Customer: You should increase the number of tracks or obstacle training a bit.
[468.1 - 468.7] Agent: Okay.
[468.6 - 498.6] Customer: It would feel good. The adventurous part is important. I saw you are also organizing events in Ladakh,
[471.1 - 472.2] Agent: Okay, okay.",0.1627,0.3449,0.2811,azure_openai,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,SOP003,1,AW0003,"4,5,6,7,8,9,10",5,agent_anchored_window,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes.,"Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’","[18.3 - 18.6] Unknown: Yes.
[19.7 - 30.8] Agent: Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’
[30.9 - 40.3] Agent: It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis
[41.5 - 42.3] Customer: What is it?
[42.8 - 45.7] Agent: Yes, Miss Priyanka, can you confirm your age group?
[46.9 - 48.3] Customer: Forty-two.
[48.7 - 53.2] Agent: Forty-two. And what is your profession? Are you salaried or self-employed?","[18.3 - 18.6] Unknown: Yes.
[19.7 - 30.8] Agent: Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’
[30.9 - 40.3] Agent: It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis
[41.5 - 42.3] Customer: What is it?
[42.8 - 45.7] Agent: Yes, Miss Priyanka, can you confirm your age group?
[46.9 - 48.3] Customer: Forty-two.
[48.7 - 53.2] Agent: Forty-two. And what is your profession? Are you salaried or self-employed?",0.362,0.5138,0.4607,azure_openai,
run_003,2026-07-02T16:35:33,Booking,A003,Shashikant,High,registry_name_match,CALL003,SOP003,2,AW0004,"5,6,7,8,9,10,11",6,agent_anchored_window,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes.,It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis,"[19.7 - 30.8] Agent: Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’
[30.9 - 40.3] Agent: It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis
[41.5 - 42.3] Customer: What is it?
[42.8 - 45.7] Agent: Yes, Miss Priyanka, can you confirm your age group?
[46.9 - 48.3] Customer: Forty-two.
[48.7 - 53.2] Agent: Forty-two. And what is your profession? Are you salaried or self-employed?
[56.0 - 57.3] Agent: Okay, self-employed, right?","[19.7 - 30.8] Agent: Yes,  Miss  Priyanka  Patil.  We  are  conducting  a  short  feedback  exercise  to  understand  our  customers’
[30.9 - 40.3] Agent: It will take hardly eight to ten minutes. Your feedback will be kept confidential and used only for analysis
[41.5 - 42.3] Customer: What is it?
[42.8 - 45.7] Agent: Yes, Miss Priyanka, can you confirm your age group?
[46.9 - 48.3] Customer: Forty-two.
[48.7 - 53.2] Agent: Forty-two. And what is your profession? Are you salaried or self-employed?
[56.0 - 57.3] Agent: Okay, self-employed, right?",0.2022,0.5808,0.4483,azure_openai,
