output_version,output_generated_at,call_id,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_type,sop_call_type,sop_file,item_id,sequence_order,category,sub_category,item_text,retrieval_query,agent_action,expected_agent_utterance,expected_intent,condition_type,condition_text,condition_trigger,condition_trigger_keywords,condition_source_item_id,condition_source_item_hint,condition_outcome_if_not_met,applicability_status,applicability_reason,status,rule_status,judge_used,llm_confidence,llm_reason,key_match_score,retrieval_score,combined_score,retrieval_method,retrieval_error,evidence_turn_ids,evidence_agent_turn_id,agent_evidence,evidence,reason
run_001,2026-06-17T17:23:03,CALL008,A006,Dheeraj,Medium,registry_name_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP001,1,Opening,Greeting,Greet the customer politely,"Hi Sir/Madam, Gm/Ga/Ge",greet,"Hi Sir/Madam, Gm/Ga/Ge",greeting,none,,,,,,Not Applicable,Applicable,,Confirmed,Missed / Not Evidenced,Yes,0.9,"Agent greeted the customer with 'Hello, I am Dheeraj from Mahinda Relationships in Mumbai.' and also asked 'Am I talking to Gunal and Roy?', which constitutes a polite greeting.",0.1646,0.3622,0.293,azure_openai,,"41,42",42,"Thank you sir, almost all your feedback has been captured and you have given valuable feedback. Thank you very much for that and your day is over.","[200.25 - 203.09] Agent: i.e. 1 week or 1 to 2 weeks before
[204.98 - 212.54] Agent: Thank you sir, almost all your feedback has been captured and you have given valuable feedback. Thank you very much for that and your day is over.","Agent greeted the customer with 'Hello, I am Dheeraj from Mahinda Relationships in Mumbai.' and also asked 'Am I talking to Gunal and Roy?', which constitutes a polite greeting."
run_001,2026-06-17T17:23:03,CALL008,A006,Dheeraj,Medium,registry_name_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP002,2,Opening,Identity Confirmation,Introduce yourself and your team,I am from adventure team on Mahindra & Mahindra,confirm_identity,I am _____ from adventure team on Mahindra & Mahindra,introduce_agent,none,,,,,,Not Applicable,Applicable,,Missed / Not Evidenced,Review Suggested,Yes,1.0,Agent did not introduce themselves and their team as required; no utterance matching 'I am _____ from adventure team on Mahindra & Mahindra' or equivalent introduction was found.,0.3987,0.6353,0.5525,azure_openai,,"13,14,15,16,17,18,19",14,So can I know from where you got information about Mahindra's adventures event?,"[70.3 - 71.67] Agent: thyroxine brazier, right?
[73.61 - 80.2] Agent: So can I know from where you got information about Mahindra's adventures event?
[80.96 - 82.94] Customer: Look at the ad. Instagram.
[82.45 - 86.68] Agent: Which location did you see the event for?
[87.63 - 89.25] Customer: It was from Maryland.
[89.96 - 96.39] Agent: So what is the thing that you are interested in there that you are interested in that event, how can I know?
[99.44 - 100.84] Agent: As per location,",Agent did not introduce themselves and their team as required; no utterance matching 'I am _____ from adventure team on Mahindra & Mahindra' or equivalent introduction was found.
run_001,2026-06-17T17:23:03,CALL008,A006,Dheeraj,Medium,registry_name_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP003,3,Opening,Purpose Explanation,Explain the purpose and duration of the call,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes. Your responses will be kept confidential and used only for analysis purposes.,explain_purpose,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes. Your responses will be kept confidential and used only for analysis purposes.,explain_survey_purpose,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,0.9,"Agent explained the purpose of the call as a small feedback call to improve adventure events and mentioned the call duration as about 5 minutes, which aligns with explaining the purpose and duration of the call.",0.2198,0.6126,0.4751,azure_openai,,"3,4,5,6,7,8,9",4,"Kunal Roy ji, as you showed interest in Mahindra's adventures or event, but you rejected it for some reason. So, there is a small feedback call so that we can improve our adventure team event better. So, can I know if it takes more time or not? This is the right time to talk to you, hardly for 5 minutes.","[17.43 - 18.29] Customer: I can't believe it.
[18.64 - 37.71] Agent: Kunal Roy ji, as you showed interest in Mahindra's adventures or event, but you rejected it for some reason. So, there is a small feedback call so that we can improve our adventure team event better. So, can I know if it takes more time or not? This is the right time to talk to you, hardly for 5 minutes.
[38.42 - 39.54] Customer: No, I just heard the news.
[40.23 - 45.07] Agent: Can I know your age for profile purpose?
[47.48 - 49.22] Agent: and now let's do business
[49.88 - 51.53] Customer: I'm sorry I'm late. I'll be there in a second.
[52.09 - 55.13] Agent: How many members are there in your family?","Agent explained the purpose of the call as a small feedback call to improve adventure events and mentioned the call duration as about 5 minutes, which aligns with explaining the purpose and duration of the call."
run_001,2026-06-17T17:23:03,CALL008,A006,Dheeraj,Medium,registry_name_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP004,4,Survey,Basic Information,Ask for customer's age,May I know your age?,ask_question,May I know your age?,ask_age,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly asked 'Can I know your age for profile purpose?', which matches the SOP intent to ask for customer's age.",0.7466,0.7552,0.7522,azure_openai,,"5,6,7,8,9,10,11",6,Can I know your age for profile purpose?,"[38.42 - 39.54] Customer: No, I just heard the news.
[40.23 - 45.07] Agent: Can I know your age for profile purpose?
[47.48 - 49.22] Agent: and now let's do business
[49.88 - 51.53] Customer: I'm sorry I'm late. I'll be there in a second.
[52.09 - 55.13] Agent: How many members are there in your family?
[57.22 - 57.98] Customer: Good murder.
[58.67 - 63.45] Agent: Can you tell me which car do you own in a four-wheeler?","Agent explicitly asked 'Can I know your age for profile purpose?', which matches the SOP intent to ask for customer's age."
run_001,2026-06-17T17:23:03,CALL008,A006,Dheeraj,Medium,registry_name_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP005,5,Survey,Basic Information,Ask for customer's profession,What is your profession?,ask_question,What is your profession?,ask_profession,none,,,,,,Not Applicable,Applicable,,Missed / Not Evidenced,Review Suggested,Yes,0.9,"Agent did not ask about the customer's profession; questions were about interests, age, family members, and other topics but not profession.",0.4525,0.2765,0.3381,azure_openai,,"17,18,19,20,21,22,23",18,"So what is the thing that you are interested in there that you are interested in that event, how can I know?","[87.63 - 89.25] Customer: It was from Maryland.
[89.96 - 96.39] Agent: So what is the thing that you are interested in there that you are interested in that event, how can I know?
[99.44 - 100.84] Agent: As per location,
[99.9 - 102.23] Customer: For location case, I'll explore when we go.
[103.15 - 105.25] Agent: Means you liked it according to the location?
[107.52 - 116.3] Agent: so finally if you have rejected the subscription then you can know the reason
[120.0 - 130.96] Agent: For example, you had been interested in the event of the month, so you rejected it. So, can I know the reason why you rejected it?","Agent did not ask about the customer's profession; questions were about interests, age, family members, and other topics but not profession."
run_001,2026-06-17T17:23:03,CALL008,A006,Dheeraj,Medium,registry_name_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP006,6,Survey,Basic Information,Ask how many people are in the customer's family,How many people are there in your family?,ask_question,How many people are there in your family?,ask_family_size,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent asked 'How many members are there in your family?', which matches the SOP intent to ask about family size.",0.8785,0.8814,0.8804,azure_openai,,"8,9,10,11,12,13,14",9,How many members are there in your family?,"[49.88 - 51.53] Customer: I'm sorry I'm late. I'll be there in a second.
[52.09 - 55.13] Agent: How many members are there in your family?
[57.22 - 57.98] Customer: Good murder.
[58.67 - 63.45] Agent: Can you tell me which car do you own in a four-wheeler?
[65.0 - 67.9] Customer: Rooks, brazilian record
[70.3 - 71.67] Agent: thyroxine brazier, right?
[73.61 - 80.2] Agent: So can I know from where you got information about Mahindra's adventures event?","Agent asked 'How many members are there in your family?', which matches the SOP intent to ask about family size."
run_001,2026-06-17T17:23:03,CALL008,A006,Dheeraj,Medium,registry_name_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP007,7,Survey,Basic Information,Ask which vehicle or vehicles the customer owns,Which vehicle or vehicles do you own?,ask_question,Which vehicle or vehicles do you own?,ask_vehicle_ownership,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,0.9,"Agent explicitly asked which car the customer owns, matching the practical intent of asking vehicle ownership.",0.5341,0.6878,0.634,azure_openai,,"10,11,12,13,14,15,16",11,Can you tell me which car do you own in a four-wheeler?,"[57.22 - 57.98] Customer: Good murder.
[58.67 - 63.45] Agent: Can you tell me which car do you own in a four-wheeler?
[65.0 - 67.9] Customer: Rooks, brazilian record
[70.3 - 71.67] Agent: thyroxine brazier, right?
[73.61 - 80.2] Agent: So can I know from where you got information about Mahindra's adventures event?
[80.96 - 82.94] Customer: Look at the ad. Instagram.
[82.45 - 86.68] Agent: Which location did you see the event for?","Agent explicitly asked which car the customer owns, matching the practical intent of asking vehicle ownership."
run_001,2026-06-17T17:23:03,CALL008,A006,Dheeraj,Medium,registry_name_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP008,8,Survey,Awareness,Ask how the customer first came across the event,How did you first come across the Mahindra Adventure event?,ask_question,How did you first come across the Mahindra Adventure event?,ask_event_discovery,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,0.9,"Agent explicitly asked 'So can I know from where you got information about Mahindra's adventures event?', which matches the practical intent of asking how the customer first came across the event.",0.3757,0.7681,0.6308,azure_openai,,"13,14,15,16,17,18,19",14,So can I know from where you got information about Mahindra's adventures event?,"[70.3 - 71.67] Agent: thyroxine brazier, right?
[73.61 - 80.2] Agent: So can I know from where you got information about Mahindra's adventures event?
[80.96 - 82.94] Customer: Look at the ad. Instagram.
[82.45 - 86.68] Agent: Which location did you see the event for?
[87.63 - 89.25] Customer: It was from Maryland.
[89.96 - 96.39] Agent: So what is the thing that you are interested in there that you are interested in that event, how can I know?
[99.44 - 100.84] Agent: As per location,","Agent explicitly asked 'So can I know from where you got information about Mahindra's adventures event?', which matches the practical intent of asking how the customer first came across the event."
run_001,2026-06-17T17:23:03,CALL008,A006,Dheeraj,Medium,registry_name_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP009,9,Survey,Initial Interest,Ask what part of the event caught the customer's interest initially,What part of the event caught your interest initially?,ask_question,What part of the event caught your interest initially?,ask_initial_interest,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,0.9,"Agent explicitly asked what part of the event caught the customer's interest initially by saying, 'So what is the thing that you are interested in there that you are interested in that event, how can I know?' which matches the practical intent of the SOP item.",0.3601,0.6295,0.5352,azure_openai,,"17,18,19,20,21,22,23",18,"So what is the thing that you are interested in there that you are interested in that event, how can I know?","[87.63 - 89.25] Customer: It was from Maryland.
[89.96 - 96.39] Agent: So what is the thing that you are interested in there that you are interested in that event, how can I know?
[99.44 - 100.84] Agent: As per location,
[99.9 - 102.23] Customer: For location case, I'll explore when we go.
[103.15 - 105.25] Agent: Means you liked it according to the location?
[107.52 - 116.3] Agent: so finally if you have rejected the subscription then you can know the reason
[120.0 - 130.96] Agent: For example, you had been interested in the event of the month, so you rejected it. So, can I know the reason why you rejected it?","Agent explicitly asked what part of the event caught the customer's interest initially by saying, 'So what is the thing that you are interested in there that you are interested in that event, how can I know?' which matches the practical intent of the SOP item."
run_001,2026-06-17T17:23:03,CALL008,A006,Dheeraj,Medium,registry_name_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP010,10,Survey,Reasons for Not Subscribing,Ask what stopped the customer from subscribing to the event,What stopped you from finally subscribing to the event?,ask_question,What stopped you from finally subscribing to the event?,ask_reason_not_subscribe,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,0.9,"Agent explicitly asked the reason for rejecting the subscription with the question 'can I know the reason why you rejected it?', which matches the intent to ask what stopped the customer from subscribing.",0.317,0.523,0.4509,azure_openai,,"22,23,24,25,26,27,28",23,"For example, you had been interested in the event of the month, so you rejected it. So, can I know the reason why you rejected it?","[107.52 - 116.3] Agent: so finally if you have rejected the subscription then you can know the reason
[120.0 - 130.96] Agent: For example, you had been interested in the event of the month, so you rejected it. So, can I know the reason why you rejected it?
[130.59 - 134.69] Customer: Sir, it was for 10-12 days. I couldn't have done it for so long.
[135.45 - 137.68] Agent: Okay, time is shooting, right?
[139.6 - 145.68] Agent: Are you seeing any outdoor experience for the event?
[146.03 - 148.11] Customer: If there is anyone nearby, we will move.
[148.4 - 149.76] Agent: So you are not seeing anyone right now?","Agent explicitly asked the reason for rejecting the subscription with the question 'can I know the reason why you rejected it?', which matches the intent to ask what stopped the customer from subscribing."
