output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role,sentiment_label,sentiment_score,positive_component,neutral_component,negative_component,experience_classifier_used,customer_experience_label,is_customer_experience_negative,customer_experience_confidence,customer_experience_reason,customer_experience_issue_theme,customer_experience_issue_pointer
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,1,SPEAKER_00,22.19,25.34,3.15,"Good afternoon, sir. This is Pradhana calling from Mahindra Adventure Team.",Agent,Positive,0.6369,0.366,0.634,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,2,SPEAKER_00,29.53,40.29,10.76,"Sir, we are conducting a short feedback exercise to understand customer preference for adventure experience. So this will help us to improve our future events. The call will take sir 8 to 10 minutes at least.",Agent,Positive,0.8,0.198,0.802,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,3,SPEAKER_00,41.09,47.06,5.97,and your response will be sir kept confidential and used only for analysis purpose so can we proceed with the feedback sir,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,4,SPEAKER_00,49.34,53.49,4.15,"Sir, we just want to start your feedback with basic information. Sir, may I know your age?",Agent,Positive,0.0772,0.075,0.925,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,5,SPEAKER_00,58.99,60.7,1.71,"Okay, Terrier profession",Agent,Positive,0.2263,0.487,0.513,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,6,SPEAKER_01,62.35,63.4,1.05,"No, I don't get it.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,7,SPEAKER_00,66.3,68.54,2.24,"Answer, how many people are there in your family?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,8,SPEAKER_00,73.2,76.31,3.11,"Okay. Answer, which vehicles do you own?",Agent,Positive,0.2263,0.241,0.759,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,9,SPEAKER_01,77.99,81.99,4.0,"I have a Honda City, a car, and an MG Comet.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,10,SPEAKER_00,84.61,85.54,0.93,Answer last one,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,11,SPEAKER_00,88.52,94.13,5.61,"Sir, the last time you said that, I didn't hear it completely. So, sorry. Can you repeat?",Agent,Negative,-0.1477,0.0,0.91,0.09,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,12,SPEAKER_01,93.6,94.53,0.93,Can you repeat?,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,13,SPEAKER_01,96.57,97.47,0.9,Comet Comet,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,14,SPEAKER_00,99.29,102.95,3.66,"And sir, when was the last time you took a part in a Mahindra Adventure activity?",Agent,Positive,0.3182,0.133,0.867,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,15,SPEAKER_01,104.62,106.17,1.55,I think it has been long.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,16,SPEAKER_01,107.22,108.67,1.45,Don't remember right now.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,17,SPEAKER_00,109.09,112.11,3.02,"Okay, so in 2025 or the 2024",Agent,Positive,0.2263,0.241,0.759,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,18,SPEAKER_01,113.48,115.03,1.55,"Maybe in 2024, I think.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,19,SPEAKER_00,115.78,120.79,5.01,ok so did you remember the event name or the location of event,Agent,Positive,0.296,0.155,0.845,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,20,SPEAKER_01,123.27,125.33,2.06,"Sorry, I don't.",Customer,Negative,-0.0772,0.0,0.606,0.394,Yes,Factual Neutral,False,1.0,Customer provides a factual answer indicating lack of information.,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,21,SPEAKER_00,126.39,131.52,5.13,"Sir, can you tell us at least which kind of activity it is?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,22,SPEAKER_01,134.1,136.5,2.4,I think it was...,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,23,SPEAKER_01,137.29,139.54,2.25,and off-road activities somewhere in Kerala.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,24,SPEAKER_00,140.5,143.06,2.56,"Okay off-road activity in Kerala, right",Agent,Positive,0.2263,0.275,0.725,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,25,SPEAKER_00,144.31,149.81,5.5,"Okay. And so, where did you get the information about this event?",Agent,Positive,0.2263,0.147,0.853,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,26,SPEAKER_01,151.1,157.74,6.64,"Yeah, I have a tower with me, so I get information online. I get your email.",Customer,Positive,0.296,0.128,0.872,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,27,SPEAKER_00,158.05,161.12,3.07,Like sir online from any other apps or website,Agent,Positive,0.3612,0.238,0.762,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,28,SPEAKER_01,162.55,164.44,1.89,"From Mahinda's website, I think.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,29,SPEAKER_00,164.39,166.1,1.71,"Okay, Mahindra website, right?",Agent,Positive,0.2263,0.388,0.612,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,30,SPEAKER_00,167.68,172.41,4.73,"Okay, so what made you feel interested enough to subscribe this adventure event",Agent,Positive,0.7371,0.419,0.581,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,31,SPEAKER_01,174.27,179.61,5.34,"Yeah, I love adventure. I have a thought. I often do adventure activities, that's it.",Customer,Positive,0.875,0.5,0.5,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,32,SPEAKER_00,179.55,182.74,3.19,"Okay, you like the adventure and off-roading riding, right?",Agent,Positive,0.6908,0.528,0.472,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,33,SPEAKER_00,184.17,189.47,5.3,"Okay. And sir, before booking Mahindra Adventure, did you check out any other outdoor experience?",Agent,Positive,0.4939,0.244,0.756,0.0,No,,False,,,,
run_002,2026-06-22T14:00:28,Booking,A005,Pradhana,Medium,registry_name_match,CALL005,34,SPEAKER_01,191.49,192.37,0.88,Hmm.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
