output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role,sentiment_label,sentiment_score,positive_component,neutral_component,negative_component,experience_classifier_used,customer_experience_label,is_customer_experience_negative,customer_experience_confidence,customer_experience_reason,customer_experience_issue_theme,customer_experience_issue_pointer
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,1,SPEAKER_01,0.71,1.8,1.09,BEEP BEEP,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,2,SPEAKER_01,4.03,5.62,1.59,Hello?,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,3,SPEAKER_01,7.07,15.25,8.18,"Good evening, this is Sakshi calling you from Mahindra's Adventure Team. Am I speaking with Mr. Drishti Ruparaj? Yeah, Ms. Drishti, yes.",Agent,Positive,0.8442,0.359,0.641,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,4,SPEAKER_01,15.59,23.4,7.81,"Yes, we are conducting a short feedback exercise to understand customer preferences for adventure experiences. This will help us to improve our future events.",Agent,Positive,0.8625,0.346,0.654,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,5,SPEAKER_01,23.62,32.65,9.03,It will about take your 8-10 minutes. Your responses will be kept confidential and used for analysis purpose only. So is this a convenient time to speak with you now ma'am?,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,6,SPEAKER_01,33.39,36.8,3.41,"Yeah, yeah. Just tell me, please. Okay, okay. Thank you so much, ma'am, for your valuable time.",Agent,Positive,0.9201,0.617,0.383,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,7,SPEAKER_01,37.0,40.35,3.35,we would like to start with the basic information. So may I know your age?,Agent,Positive,0.3612,0.152,0.848,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,8,SPEAKER_01,41.48,54.18,12.7,"26. Okay. And so, ma'am, if you don't mind, may I know your profession, like a businesswoman, self-employed or salaried? Business. Business. Okay. And how many people are there in your immediate family?",Agent,Positive,0.6868,0.182,0.818,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,9,SPEAKER_01,55.4,56.38,0.98,"Mm-hmm, thanks.",Agent,Positive,0.4404,0.744,0.256,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,10,SPEAKER_00,55.6,56.39,0.79,Mm-hmm.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,11,SPEAKER_01,56.39,59.33,2.94,"Okay, and which vehicle do you own?",Agent,Positive,0.2263,0.241,0.759,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,12,SPEAKER_01,61.2,63.57,2.37,"Mahindra star vehicle, right?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,13,SPEAKER_01,64.51,70.37,5.86,"Okay, and when was the last time you took part in Mahindra's adventure activity. I think last",Agent,Positive,0.4939,0.219,0.781,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,14,SPEAKER_01,70.74,72.17,1.43,Last.,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,15,SPEAKER_01,72.56,73.35,0.79,Thank you.,Agent,Positive,0.3612,0.714,0.286,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,16,SPEAKER_00,74.3,75.45,1.15,Whatever happened in...,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,17,SPEAKER_01,74.74,75.65,0.91,happened in,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,18,SPEAKER_00,75.65,79.7,4.05,I don't remember the place but I've been to the Igatpuri and the,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,19,SPEAKER_01,76.59,78.21,1.62,I don't remember the place but I've been to,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,20,SPEAKER_00,80.0,81.08,1.08,I'm following one.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,21,SPEAKER_01,82.3,84.29,1.99,"Ok, Igat Puri, you went to Igat Puri?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,22,SPEAKER_01,85.55,88.2,2.65,"Okay, and like which event was it?",Agent,Positive,0.5267,0.468,0.532,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,23,SPEAKER_00,88.66,91.31,2.65,I don't remember because it's almost been six to eight months.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,24,SPEAKER_01,92.12,95.54,3.42,"Okay, it's alright. And how did you first hear about this event?",Agent,Positive,0.4404,0.281,0.719,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,25,SPEAKER_00,96.59,101.31,4.72,My elder brother found it. He's the one who's always on the lookout for that such event. That's right.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,26,SPEAKER_01,101.31,107.93,6.62,"Okay, okay, and what made you feel interested enough to subscriber book this event adventure event",Agent,Positive,0.7783,0.423,0.577,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,27,SPEAKER_00,107.93,118.04,10.11,"Of course, we saw so many videos and all of that. The feedback was also really nice. So we thought we'll go ahead since we own a vehicle that we don't, you know, usually...",Customer,Positive,0.4754,0.086,0.914,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,28,SPEAKER_00,118.26,120.5,2.24,try offloading and all of that.,Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,29,SPEAKER_00,120.77,122.44,1.67,"Under the guidance of you guys, of course.",Customer,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,30,SPEAKER_01,123.17,130.46,7.29,"Okay ma'am. And before booking Mahindra's Adventure, did you check out any other experiences, like outdoor experiences too? No.",Agent,Positive,0.6908,0.295,0.705,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,31,SPEAKER_01,131.49,132.63,1.14,"Okay, so you didn't trade",Agent,Positive,0.2263,0.322,0.678,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,32,SPEAKER_01,133.23,138.46,5.23,"And while you were exploring and deciding, who influenced your decision the most?",Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,33,SPEAKER_01,139.98,142.84,2.86,The one particular thing is that we...,Agent,Neutral,0.0,0.0,1.0,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,34,SPEAKER_00,143.01,146.17,3.16,"Okay, like, was it you?",Customer,Positive,0.5267,0.595,0.405,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,35,SPEAKER_01,144.16,150.25,6.09,"Okay, like, was it you, your spouse, friends, or someone else? No, no, no.",Agent,Positive,0.7579,0.405,0.595,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,36,SPEAKER_01,150.66,157.34,6.68,"Okay, so it was you only right and according to you how early should we inform you before an adventure event?",Agent,Positive,0.4939,0.181,0.819,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,37,SPEAKER_00,158.32,161.66,3.34,"Probably like a month ago, month or two.",Customer,Positive,0.3612,0.263,0.737,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,38,SPEAKER_01,162.17,164.22,2.05,"Okay, month or two months ago, right?",Agent,Positive,0.2263,0.241,0.759,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,39,SPEAKER_01,164.98,170.81,5.83,And what is the one thing that you would make you more likely to subscribe to our adventure events in future again?,Agent,Positive,0.3182,0.099,0.901,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,40,SPEAKER_01,172.02,174.7,2.68,I feel you guys are really doing it pretty nice.,Agent,Positive,0.7402,0.439,0.561,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,41,SPEAKER_01,176.59,181.66,5.07,"I'm so sorry, ma'am. I couldn't get you. Like, I didn't hear your voice properly. Can you please repeat once?",Agent,Negative,-0.1035,0.1,0.739,0.161,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,42,SPEAKER_00,182.4,189.89,7.49,"And sir, you guys are already doing a really great job. I don't think I would want to have you change anything or something.",Customer,Positive,0.6901,0.206,0.794,0.0,No,,False,,,,
run_001,2026-06-17T17:14:59,Booking,A002,Sakshi,Medium,transcript_name,CALL002,43,SPEAKER_01,190.16,198.14,7.98,"Okay, I'm glad to hear it that you had such a great experience and thank you so much ma'am for the appreciation. So Ms. Drishti, I have updated your feedback here.",Agent,Positive,0.93,0.363,0.637,0.0,No,,False,,,,
