output_version,output_generated_at,sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,turn_id,speaker,start_time_sec,end_time_sec,duration_sec,utterance,role,word_count,duration_min,wpm,gap_from_previous_sec,agent_response_gap_from_customer_sec,overlap_with_previous_sec,agent_talkover_with_previous_customer_sec,customer_talkover_with_previous_agent_sec,is_long_agent_turn
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,1,SPEAKER_2,21.1,21.5,0.4,Hello.,Customer,1,0.006666666666666667,150.0,0.0,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,2,SPEAKER_1,22.6,27.5,4.9,"Hello, I am Dheeraj speaking from Mahindra Adventures Event. Am I speaking with Mr. Nath?",Agent,15,0.08166666666666668,183.67,1.1,1.1,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,3,SPEAKER_2,27.9,30.0,2.1,"Oh yeah, can you speak in English?",Customer,7,0.035,200.0,0.4,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,4,SPEAKER_1,30.2,33.0,2.8,"Extremely sorry, sir. Am I speaking to Mr. Naz only, right?",Agent,11,0.04666666666666666,235.71,0.2,0.2,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,5,SPEAKER_2,33.5,34.1,0.6,"Yeah, yeah.",Customer,2,0.01,200.0,0.5,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,6,SPEAKER_1,34.2,48.6,14.4,"Mr. Naz, as you have shown your interest in Mahindra Adventure 7, but due to some reason, you rejected this event. This is a feedback call so that we can improve our Adventure 7. Is it a convenient time to speak with you for 8 to 10 minutes?",Agent,48,0.24000000000000002,200.0,0.1,0.1,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,7,SPEAKER_2,49.1,50.4,1.3,"Yeah, yeah.",Customer,2,0.021666666666666667,92.31,0.5,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,8,SPEAKER_1,50.2,53.2,3.0,"So, for profile purposes, I need to confirm your age. May I know your age?",Agent,15,0.05,300.0,0.0,0.0,0.2,0.2,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,9,SPEAKER_2,55.0,55.5,0.5,Hello.,Customer,1,0.008333333333333333,120.0,1.8,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,10,SPEAKER_1,56.0,59.0,3.0,"For profile purposes, may I know what your age is, Mr. Naz?",Agent,12,0.05,240.0,0.5,0.5,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,11,SPEAKER_2,59.4,61.0,1.6,My age is twenty-two.,Customer,5,0.02666666666666667,187.5,0.4,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,12,SPEAKER_1,61.4,65.0,3.6,"Twenty-two. Are you salaried, a businessman, or a student?",Agent,10,0.060000000000000005,166.67,0.4,0.4,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,13,SPEAKER_2,65.6,67.6,2.0,"Hello, I am an employee at SP.",Customer,7,0.03333333333333333,210.0,0.6,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,14,SPEAKER_1,68.2,72.6,4.4,"Okay, you are the right person. How many family members do you have?",Agent,13,0.07333333333333333,177.27,0.6,0.6,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,15,SPEAKER_2,73.6,78.0,4.4,"Family members? My father, mother, and brother.",Customer,7,0.07333333333333333,95.45,1.0,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,16,SPEAKER_1,78.6,80.1,1.5,"A total of four members, right?",Agent,6,0.025,240.0,0.6,0.6,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,17,SPEAKER_2,80.4,81.2,0.8,"Yeah, correct.",Customer,2,0.013333333333333334,150.0,0.3,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,18,SPEAKER_1,81.3,83.6,2.3,"Okay, Mr. Naz, which vehicle do you own?",Agent,8,0.03833333333333333,208.7,0.1,0.1,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,19,SPEAKER_2,84.6,88.5,3.9,"Uh, I have a Scorpio.",Customer,5,0.065,76.92,1.0,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,20,SPEAKER_1,89.1,91.0,1.9,"Scorpio, right? Scorpio Classic?",Agent,4,0.03166666666666666,126.32,0.6,0.6,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,21,SPEAKER_2,92.1,93.1,1.0,Sportive Class.,Customer,2,0.016666666666666666,120.0,1.1,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,22,SPEAKER_1,93.7,96.1,2.4,Scorpio Classic. And which other vehicle do you have?,Agent,9,0.04,225.0,0.6,0.6,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,23,SPEAKER_2,95.7,98.2,2.5,And Hilux. My brother has a Hilux.,Customer,7,0.041666666666666664,168.0,0.0,0.0,0.4,0.0,0.4,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,24,SPEAKER_1,98.2,99.8,1.6,And which one do you personally own?,Agent,7,0.02666666666666667,262.5,0.0,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,25,SPEAKER_2,100.3,100.8,0.5,Hilux.,Customer,1,0.008333333333333333,120.0,0.5,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,26,SPEAKER_1,101.5,109.3,7.8,"Okay. So, from where did you hear about the Mahindra Adventures event?",Agent,12,0.13,92.31,0.7,0.7,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,27,SPEAKER_2,114.5,115.2,0.7,Instagram.,Customer,1,0.011666666666666665,85.71,5.2,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,28,SPEAKER_1,115.8,118.3,2.5,Instagram. And for which location did you see it?,Agent,9,0.041666666666666664,216.0,0.6,0.6,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,29,SPEAKER_2,119.5,120.7,1.2,"Coorg, thank you.",Customer,3,0.02,150.0,1.2,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,30,SPEAKER_1,121.3,121.9,0.6,Coorg?,Agent,1,0.01,100.0,0.6,0.6,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,31,SPEAKER_2,122.3,122.7,0.4,Yeah.,Customer,1,0.006666666666666667,150.0,0.4,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,32,SPEAKER_1,123.2,132.2,9.0,"Okay, okay. So, what was the reason you showed interest in the Coorg location?",Agent,14,0.15,93.33,0.5,0.5,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,33,SPEAKER_2,130.6,134.0,3.4,"Yeah, I couldn't get leave.",Customer,6,0.056666666666666664,105.88,0.0,0.0,1.6,0.0,1.6,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,34,SPEAKER_1,134.7,140.1,5.4,"No, no. What was the reason you showed interest in the Coorg location specifically?",Agent,14,0.09000000000000001,155.56,0.7,0.7,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,35,SPEAKER_2,141.2,141.7,0.5,Sir?,Customer,1,0.008333333333333333,120.0,1.1,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,36,SPEAKER_1,141.9,142.6,0.7,For the win.,Agent,3,0.011666666666666665,257.14,0.2,0.2,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,37,SPEAKER_2,143.9,144.6,0.7,"Pardon, sir.",Customer,2,0.011666666666666665,171.43,1.3,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,38,SPEAKER_1,146.2,151.8,5.6,What was the reason you showed interest in the Coorg location?,Agent,11,0.09333333333333332,117.86,1.6,1.6,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,39,SPEAKER_2,152.4,156.1,3.7,"Okay, okay. It's a little far.",Customer,7,0.06166666666666667,113.51,0.6,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,40,SPEAKER_1,160.2,163.6,3.4,"Okay, due to the long distance, you showed interest, right?",Agent,10,0.056666666666666664,176.47,4.1,4.1,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,41,SPEAKER_2,164.1,164.6,0.5,"Yeah, yeah.",Customer,2,0.008333333333333333,240.0,0.5,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,42,SPEAKER_1,165.2,170.3,5.1,"Okay, so you finally canceled this plan. What was the reason?",Agent,11,0.08499999999999999,129.41,0.6,0.6,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,43,SPEAKER_2,171.7,176.5,4.8,"Actually, I couldn't get leave for that day, so...",Customer,10,0.08,125.0,1.4,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,44,SPEAKER_1,177.7,180.5,2.8,There was a time issue.,Agent,5,0.04666666666666666,107.14,1.2,1.2,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,45,SPEAKER_2,180.8,181.8,1.0,"Yeah, thank you.",Customer,3,0.016666666666666666,180.0,0.3,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,46,SPEAKER_1,182.3,188.2,5.9,"Okay, time issue. Was there any other reason for not attending the event?",Agent,13,0.09833333333333334,132.2,0.5,0.5,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,47,SPEAKER_2,198.3,199.3,1.0,"No, only time.",Customer,3,0.016666666666666666,180.0,10.1,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,48,SPEAKER_1,199.6,203.0,3.4,"So, are you currently looking for any more outdoor experiences?",Agent,10,0.056666666666666664,176.47,0.3,0.3,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,49,SPEAKER_2,204.4,210.3,5.9,"Actually, not now, but I will in the future.",Customer,9,0.09833333333333334,91.53,1.4,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,50,SPEAKER_1,211.1,230.8,19.7,"Okay, so you are not looking now, but in the future, you will. When should we inform you about the adventure event? Less than 1 week, within 1 to 2 weeks, within 2 to 4 weeks, within 1 to 2 months, or more than 2 months?",Agent,46,0.3283333333333333,140.1,0.8,0.8,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,51,SPEAKER_2,231.4,232.9,1.5,Within 2 to 4 weeks.,Customer,5,0.025,200.0,0.6,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,52,SPEAKER_1,233.3,240.9,7.6,2 to 4 weeks. Is there anything we can improve in the Mahindra Adventures event?,Agent,15,0.12666666666666665,118.42,0.4,0.4,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,53,SPEAKER_2,242.3,257.9,15.6,"Actually, if the program is conducted in the Kerala region or South region more often, there's a lot of interest from people in Kerala. They would love to attend.",Customer,30,0.26,115.38,1.4,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,54,SPEAKER_1,258.4,262.9,4.5,"Okay, so there should be more options for the South region, especially Kerala, right?",Agent,14,0.075,186.67,0.5,0.5,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,55,SPEAKER_2,262.3,265.5,3.2,Right.,Customer,1,0.05333333333333334,18.75,0.0,0.0,0.6,0.0,0.6,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,56,SPEAKER_1,268.2,272.3,4.1,Is there anything else we can improve in our adventure events?,Agent,11,0.06833333333333333,160.98,2.7,2.7,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,57,SPEAKER_2,274.3,279.4,5.1,"No, thatâ€™s all.",Customer,4,0.08499999999999999,47.06,2.0,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,58,SPEAKER_1,279.4,287.5,8.1,"Okay. Thank you, sir. Your feedback has been captured. As you mentioned, due to the time issue, you canceled the plan, right?",Agent,22,0.13499999999999998,162.96,0.0,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,59,SPEAKER_2,287.7,288.4,0.7,"Yes, sir.",Customer,2,0.011666666666666665,171.43,0.2,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,60,SPEAKER_1,288.6,292.9,4.3,"Okay, thank you, Mr. Naz, for your feedback. Have a nice day, Mr. Naz.",Agent,14,0.07166666666666667,195.35,0.2,0.2,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,61,SPEAKER_2,293.1,293.9,0.8,"Okay, thank you, thank you.",Customer,5,0.013333333333333334,375.0,0.2,0.0,0.0,0.0,0.0,False
run_006,2026-07-03T13:20:14,Other,A006,Dheeraj,Medium,registry_name_match,CALL006,62,SPEAKER_1,294.1,294.8,0.7,You're welcome.,Agent,3,0.011666666666666665,257.14,0.2,0.2,0.0,0.0,0.0,False
